model,nh,f1,f2,f3,f
abs_gas,2.864321608040201,1.7631764292718117e-14,2.8441483105339807e-11,2.688923375777038e-10,2.9735145244733633e-10
abs_gas,2.9145728643216082,1.527420978640133e-14,2.7447982123786084e-11,2.6723885712236426e-10,2.947021134559368e-10
abs_gas,2.9648241206030153,1.3235293255790232e-14,2.6494449331513597e-11,2.6560359915941586e-10,2.9211128378418525e-10
abs_gas,3.0150753768844223,1.1471419632517593e-14,2.557896606762577e-11,2.6398630329768517e-10,2.895767407849435e-10
abs_gas,3.0653266331658293,9.945041771178188e-15,2.4699724780867987e-11,2.623867133981253e-10,2.870963832207645e-10
abs_gas,3.1155778894472363,8.623808051849362e-15,2.3855021431855863e-11,2.608045774985226e-10,2.8466822273843026e-10
abs_gas,3.1658291457286434,7.479832311444584e-15,2.304324848534661e-11,2.5923964773960993e-10,2.8229037605726796e-10
abs_gas,3.2160804020100504,6.489068179617637e-15,2.2262888442425233e-11,2.576916802925595e-10,2.799610578031644e-10
abs_gas,3.2663316582914574,5.630772585268417e-15,2.1512507867009173e-11,2.5616043528782824e-10,2.776785739274227e-10
abs_gas,3.3165829145728645,4.887045474739399e-15,2.079075186517824e-11,2.546456767453297e-10,2.7544131565598266e-10
abs_gas,3.3668341708542715,4.2424347087841016e-15,2.009633897955427e-11,2.5314717250590666e-10,2.732477539201697e-10
abs_gas,3.4170854271356785,3.683596737601595e-15,1.9428056464323503e-11,2.516646941640797e-10,2.7109643422514085e-10
abs_gas,3.4673366834170856,3.199005037851694e-15,1.8784755909548502e-11,2.501980170020466e-10,2.6898597191663296e-10
abs_gas,3.5175879396984926,2.778699471260477e-15,1.8165349186185758e-11,2.4874691992490785e-10,2.669150478105648e-10
abs_gas,3.5678391959798996,2.4140707236140026e-15,1.756880468573764e-11,2.473111853970963e-10,2.6488240415355754e-10
abs_gas,3.6180904522613067,2.097674832841914e-15,1.6994143830747452e-11,2.45890599379986e-10,2.628868408855663e-10
abs_gas,3.6683417085427137,1.82307353840333e-15,1.6440437834416453e-11,2.4448495127065876e-10,2.609272121786136e-10
abs_gas,3.7185929648241207,1.5846968005782136e-15,1.5906804689502145e-11,2.4309403384180406e-10,2.590024232281068e-10
abs_gas,3.7688442211055277,1.3777243637871124e-15,1.539240636836537e-11,2.417176431827338e-10,2.5711142727546296e-10
abs_gas,3.819095477386935,1.1979836864245817e-15,1.4896446217586863e-11,2.40355578641487e-10,2.552532228427603e-10
abs_gas,3.869346733668342,1.041861942485051e-15,1.4418166531986142e-11,2.390076427680058e-10,2.534268511619344e-10
abs_gas,3.919597989949749,9.062301272861823e-16,1.3956846294160185e-11,2.3767364125836055e-10,2.51631393782648e-10
abs_gas,3.969849246231156,7.883775791533979e-16,1.3511799066828964e-11,2.3635338290000556e-10,2.4986597034441363e-10
abs_gas,4.020100502512563,6.859554680540739e-16,1.3082371026339224e-11,2.3504667951804376e-10,2.481297364998511e-10
abs_gas,4.07035175879397,5.969280068280944e-16,1.266793912664795e-11,2.337533459224824e-10,2.4642188197713725e-10
abs_gas,4.120603015075377,5.195303159187341e-16,1.2267909383990601e-11,2.3247319985646008e-10,2.4474162877076654e-10
abs_gas,4.170854271356784,4.52232022669384e-16,1.1881715273245145e-11,2.3120606194542625e-10,2.430882294506941e-10
abs_gas,4.2211055276381915,3.937058049779965e-16,1.1508816227737663e-11,2.299517556472559e-10,2.414609655807986e-10
abs_gas,4.2713567839195985,3.428001995081777e-16,1.114869623490612e-11,2.287101072032804e-10,2.3985914623838606e-10
abs_gas,4.3216080402010055,2.985160893968787e-16,1.0800862520851253e-11,2.2748094559021753e-10,2.382821066271582e-10
abs_gas,4.371859296482413,2.5998636773515196e-16,1.0464844317362581e-11,2.2626410247298322e-10,2.367292067767135e-10
abs_gas,4.42211055276382,2.2645834295922176e-16,1.0140191705518819e-11,2.2505941215836876e-10,2.3519983032223053e-10
abs_gas,4.472361809045227,1.9727851231997844e-16,9.826474530429196e-12,2.2386671154956582e-10,2.336933833585074e-10
abs_gas,4.522613065326634,1.718793812055101e-16,9.523281382109363e-12,2.2268584010152454e-10,2.322092933630151e-10
abs_gas,4.572864321608041,1.4976805047438611e-16,9.230218637876943e-12,2.2151663977712665e-10,2.307470081830541e-10
abs_gas,4.623115577889448,1.3051633214377486e-16,8.94690956200975e-12,2.2035895500416098e-10,2.293059950825029e-10
abs_gas,4.673366834170855,1.1375218664441063e-16,8.672993458737696e-12,2.1921263263308323e-10,2.2788573984400756e-10
abs_gas,4.723618090452262,9.915230315565658e-17,8.408124874940104e-12,2.1807752189554665e-10,2.2648574592278987e-10
abs_gas,4.773869346733669,8.643566891212328e-17,8.151972849195818e-12,2.1695347436368884e-10,2.2510553364855358e-10
abs_gas,4.824120603015076,7.535799438002812e-17,7.904220204086369e-12,2.158403439101595e-10,2.2374463947224022e-10
abs_gas,4.874371859296483,6.570687930951098e-17,7.664562878884598e-12,2.147379866688759e-10,2.2240261525463984e-10
abs_gas,4.92462311557789,5.729762028386987e-17,7.43270929997442e-12,2.136462609964917e-10,2.2107902759408643e-10
abs_gas,4.974874371859297,4.996957385605901e-17,7.208379786543132e-12,2.1256502743456567e-10,2.1977345719068264e-10
abs_gas,5.025125628140704,4.358300098542048e-17,6.991305989267953e-12,2.1149414867241722e-10,2.184854982446862e-10
abs_gas,5.075376884422111,3.8016328519955225e-17,6.781230359883999e-12,2.104334895106555e-10,2.1721475788686802e-10
abs_gas,5.125628140703518,3.3163772131816575e-17,6.577905649673391e-12,2.0938291682536917e-10,2.1596085563881471e-10
abs_gas,5.175879396984925,2.893327259552274e-17,6.381094435055567e-12,2.083422995329648e-10,2.1472342290129295e-10
abs_gas,5.226130653266332,2.52447037624716e-17,6.190568668588229e-12,2.07311508555641e-10,2.1350210246893298e-10
abs_gas,5.276381909547739,2.202831617178677e-17,6.006109253807451e-12,2.062904167874868e-10,2.122965480696104e-10
abs_gas,5.326633165829146,1.9223385066882923e-17,5.82750564244563e-12,2.05278899061192e-10,2.111064239270227e-10
abs_gas,5.376884422110553,1.6777035763177445e-17,5.654555452667173e-12,2.0427683211535832e-10,2.0993140434506126e-10
abs_gas,5.42713567839196,1.464322292447638e-17,5.487064107055678e-12,2.0328409456239968e-10,2.087711733126783e-10
abs_gas,5.477386934673367,1.2781843430714695e-17,5.32484448917287e-12,2.0230056685702055e-10,2.0762542412803686e-10
abs_gas,5.527638190954774,1.1157965224288129e-17,5.167716617589433e-12,2.0132613126526192e-10,2.0649385904081654e-10
abs_gas,5.577889447236181,9.741156863386219e-18,5.015507336362011e-12,2.0036067183410308e-10,2.0537618891162194e-10
abs_gas,5.628140703517588,8.504904537850895e-18,4.8680500209990046e-12,1.994040743616104e-10,2.0427213288751395e-10
abs_gas,5.678391959798995,7.426105058703588e-18,4.725184299021178e-12,1.984562263676209e-10,2.0318141809274713e-10
abs_gas,5.728643216080402,6.48462485333293e-18,4.586755784281821e-12,1.97517017064952e-10,2.0210377933385867e-10
abs_gas,5.778894472361809,5.6629163161166044e-18,4.452615824265642e-12,1.9658633733112724e-10,2.010389588183092e-10
abs_gas,5.8291457286432165,4.94568400633976e-18,4.322621259635951e-12,1.9566407968060745e-10,1.9998670588592742e-10
abs_gas,5.8793969849246235,4.3195941753162176e-18,4.196634195346607e-12,1.9475013823751921e-10,1.9894677675246001e-10
abs_gas,5.9296482412060305,3.773021963044882e-18,4.074521782678657e-12,1.9384440870887001e-10,1.9791893426457063e-10
abs_gas,5.9798994974874375,3.295831349199917e-18,3.95615601160189e-12,1.9294678835824181e-10,1.9690294766567503e-10
abs_gas,6.030150753768845,2.879183589023548e-18,3.841413512899183e-12,1.9205717597995364e-10,1.958985923720364e-10
abs_gas,6.080402010050252,2.5153704249631373e-18,3.73017536952634e-12,1.9117547187368477e-10,1.9490564975858156e-10
abs_gas,6.130653266331659,2.197668851086842e-18,3.622326936712617e-12,1.903015778195495e-10,1.9392390695393095e-10
abs_gas,6.180904522613066,1.920214629302164e-18,3.5177576703373336e-12,1.8943539705361484e-10,1.929531566441668e-10
abs_gas,6.231155778894473,1.6778921227375775e-18,3.416360963146216e-12,1.8857683424385414e-10,1.9199319688489247e-10
abs_gas,6.28140703517588,1.4662383297280774e-18,3.3180339883972135e-12,1.8772579546652662e-10,1.9104383092116218e-10
abs_gas,6.331658291457287,1.2813592780789788e-18,3.2226775505501385e-12,1.868821881829765e-10,1.9010486701488588e-10
abs_gas,6.381909547738694,1.1198571792162638e-18,3.130195942637233e-12,1.8604592121684267e-10,1.891761182793371e-10
abs_gas,6.432160804020101,9.787669502732535e-19,3.0404968099730876e-12,1.852169047316726e-10,1.8825740252041266e-10
abs_gas,6.482412060301508,8.555008932772239e-19,2.953491019882238e-12,1.8439505020893114e-10,1.873485420843143e-10
abs_gas,6.532663316582915,7.478004779946885e-19,2.8690925371413882e-12,1.835802704263986e-10,1.8644936371134044e-10
abs_gas,6.582914572864322,6.536943117993377e-19,2.787218304850548e-12,1.8277247943695004e-10,1.8555969839549487e-10
abs_gas,6.633165829145729,5.714614988547785e-19,2.7077881304636607e-12,1.819715925477084e-10,1.8467938124963354e-10
abs_gas,6.683417085427136,4.995996943075092e-19,2.6307245767245392e-12,1.8117752629956552e-10,1.8380825137588975e-10
abs_gas,6.733668341708543,4.367972491045341e-19,2.5559528572681225e-12,1.8039019844706313e-10,1.8294615174112853e-10
abs_gas,6.78391959798995,3.819089192549994e-19,2.4834007366604566e-12,1.7960952793862777e-10,1.8209292905719715e-10
abs_gas,6.834170854271357,3.3393468138219005e-19,2.4129984346633216e-12,1.788354348971529e-10,1.812484336657509e-10
abs_gas,6.884422110552764,2.9200125559434643e-19,2.3446785345211203e-12,1.7806784060092193e-10,1.804125194274443e-10
abs_gas,6.934673366834171,2.553459881974882e-19,2.2783758950786836e-12,1.7730666746486553e-10,1.795850436152902e-10
abs_gas,6.984924623115578,2.233027915853629e-19,2.214027566548995e-12,1.765518390221474e-10,1.7876586681199918e-10
abs_gas,7.035175879396985,1.9528987764343444e-19,2.151572709759487e-12,1.7580327990607215e-10,1.779548528111215e-10
abs_gas,7.085427135678392,1.7079905495333811e-19,2.0909525187147238e-12,1.750609158323094e-10,1.7715186852182321e-10
abs_gas,7.135678391959799,1.4938638963973512e-19,2.0321101463218667e-12,1.7432467358142861e-10,1.7635678387713685e-10
abs_gas,7.185929648241206,1.3066405543500483e-19,1.974990633133309e-12,1.735944809817381e-10,1.7556947174553546e-10
abs_gas,7.236180904522613,1.142932209458072e-19,1.9195408389685414e-12,1.728702668924238e-10,1.7478980784568554e-10
abs_gas,7.28643216080402,9.997784162115323e-20,1.8657093772843713e-12,1.7215196118698103e-10,1.7401767066424324e-10
abs_gas,7.336683417085427,8.74592409198308e-20,1.8134465521693776e-12,1.7143949473693478e-10,1.732529413765634e-10
abs_gas,7.386934673366834,7.651137998227924e-20,1.7627042978448247e-12,1.7073279939584282e-10,1.7249550377019906e-10
abs_gas,7.437185929648241,6.693672801218307e-20,1.713436120560182e-12,1.7003180798357653e-10,1.7174524417107343e-10
abs_gas,7.4874371859296485,5.85626568130713e-20,1.66559704277708e-12,1.6933645427087383e-10,1.7100205137221355e-10
abs_gas,7.5376884422110555,5.123829271977181e-20,1.6191435495408048e-12,1.6864667296416087e-10,1.7026581656493994e-10
abs_gas,7.5879396984924625,4.483176770050203e-20,1.5740335369434534e-12,1.6796239969063507e-10,1.6953643327241027e-10
abs_gas,7.63819095477387,3.922781884521264e-20,1.5302262625876063e-12,1.6728357098360685e-10,1.6881379728542226e-10
abs_gas,7.688442211055277,3.4325691940954256e-20,1.4876822979638433e-12,1.6661012426809438e-10,1.6809780660038393e-10
abs_gas,7.738693467336684,3.003731048859717e-20,1.446363482659631e-12,1.6594199784666664e-10,1.673883613593636e-10
abs_gas,7.788944723618091,2.6285676444331944e-20,1.4062328803211463e-12,1.6527913088553063e-10,1.6668536379213748e-10
abs_gas,7.839195979899498,2.300347326726359e-20,1.3672547362933076e-12,1.646214634008582e-10,1.65988718160155e-10
abs_gas,7.889447236180905,2.0131845602287495e-20,1.3293944368669156e-12,1.6396893624534783e-10,1.6529833070234657e-10
abs_gas,7.939698492462312,1.7619333195987842e-20,1.2926184700651525e-12,1.6332149109501725e-10,1.6461410958270175e-10
abs_gas,7.989949748743719,1.5420939494097928e-20,1.2568943879048938e-12,1.6267907043622325e-10,1.6393596483954908e-10
abs_gas,8.040201005025127,1.3497317855725406e-20,1.2221907700713086e-12,1.6204161755290312e-10,1.6326380833647175e-10
abs_gas,8.090452261306533,1.1814060488781052e-20,1.1884771889471268e-12,1.614090765140357e-10,1.6259755371479687e-10
abs_gas,8.14070351758794,1.0341077103535563e-20,1.1557241759405947e-12,1.6078139216131572e-10,1.6193711634759737e-10
abs_gas,8.190954773869347,9.052051932428026e-21,1.1239031890588343e-12,1.6015851009703994e-10,1.6128241329515081e-10
abs_gas,8.241206030150755,7.923969205030009e-21,1.0929865816756466e-12,1.595403766721993e-10,1.6063336326179894e-10
abs_gas,8.291457286432161,6.936698424364562e-21,1.0629475724452057e-12,1.589269389747746e-10,1.5998988655415647e-10
abs_gas,8.341708542713569,6.072631888035384e-21,1.033760216315245e-12,1.5831814481823103e-10,1.593519050406189e-10
abs_gas,8.391959798994975,5.316367855291626e-21,1.005399376595466e-12,1.5771394273020917e-10,1.5871934211212104e-10
abs_gas,8.442211055276383,4.654433597055405e-21,9.778406980388228e-13,1.5711428194140776e-10,1.5809212264410103e-10
abs_gas,8.492462311557789,4.075043295619048e-21,9.51060580895306e-13,1.5651911237465514e-10,1.5747017295962549e-10
abs_gas,8.542713567839197,3.567886397713018e-21,9.250361558995616e-13,1.5592838463416657e-10,1.56853420793634e-10
abs_gas,8.592964824120603,3.123942580778098e-21,8.997452601554353e-13,1.553420499949829e-10,1.5624179525826226e-10
abs_gas,8.643216080402011,2.735319977839185e-21,8.75166413882128e-13,1.547600603925885e-10,1.5563522680920597e-10
abs_gas,8.693467336683417,2.395113730362457e-21,8.512787979882082e-13,1.5418236841270466e-10,1.5503364721308798e-10
abs_gas,8.743718592964825,2.0972823087150025e-21,8.280622324411566e-13,1.536089272812546e-10,1.5443698951579305e-10
abs_gas,8.793969849246231,1.836539363175421e-21,8.054971554015673e-13,1.5303969085449904e-10,1.5384518801173715e-10
abs_gas,8.84422110552764,1.6082591508234704e-21,7.835646030924022e-13,1.5247461360933677e-10,1.532581782140374e-10
abs_gas,8.894472361809045,1.4083938302732768e-21,7.622461903749996e-13,1.5191365063376908e-10,1.5267589682555248e-10
abs_gas,8.944723618090453,1.2334011316433028e-21,7.415240920047201e-13,1.5135675761752441e-10,1.5209828171076252e-10
abs_gas,8.99497487437186,1.080181097340188e-21,7.213810245402816e-13,1.5080389084284048e-10,1.5152527186846094e-10
abs_gas,9.045226130653267,9.460207536270838e-22,7.018002288818902e-13,1.5025500717540057e-10,1.5095680740522848e-10
abs_gas,9.095477386934673,8.285457165683901e-22,6.827654534143727e-13,1.4971006405542245e-10,1.5039282950966535e-10
abs_gas,9.145728643216081,7.256778614225059e-22,6.642609377324569e-13,1.4916901948889571e-10,1.4983328042735384e-10
abs_gas,9.195979899497488,6.355982941920281e-22,6.462713969263262e-13,1.4863183203896616e-10,1.4927810343652805e-10
abs_gas,9.246231155778895,5.567149598414045e-22,6.287820064064667e-13,1.4809846081746333e-10,1.4872724282442653e-10
abs_gas,9.296482412060302,4.876343054072203e-22,6.117783872477029e-13,1.4756886547657034e-10,1.4818064386430566e-10
abs_gas,9.34673366834171,4.271364893844528e-22,5.952465920331061e-13,1.4704300620063135e-10,1.476382527930916e-10
abs_gas,9.396984924623116,3.741536927085512e-22,5.791730911793042e-13,1.4652084369809642e-10,1.4710001678964987e-10
abs_gas,9.447236180904524,3.277511425329251e-22,5.635447597254116e-13,1.460023391935993e-10,1.465658839536525e-10
abs_gas,9.49748743718593,2.8711050884295063e-22,5.4834886456856e-13,1.4548745442016768e-10,1.460358032850234e-10
abs_gas,9.547738693467338,2.5151537663917367e-22,5.335730521296718e-13,1.4497615161156162e-10,1.4550972466394282e-10
abs_gas,9.597989949748744,2.2033853374067896e-22,5.192053364337913e-13,1.4446839349473969e-10,1.449875988313938e-10
abs_gas,9.648241206030152,1.9303084688235566e-22,5.052340875898893e-13,1.4396414328244928e-10,1.4446937737023223e-10
abs_gas,9.698492462311558,1.6911152729956465e-22,4.916480206556905e-13,1.4346336466593966e-10,1.4395501268676446e-10
abs_gas,9.748743718592966,1.4815961192746458e-22,4.784361848736105e-13,1.429660218077949e-10,1.4344445799281666e-10
abs_gas,9.798994974874372,1.298065081422664e-22,4.655879532644624e-13,1.4247207933488533e-10,1.4293766728827958e-10
abs_gas,9.84924623115578,1.1372946903253465e-22,4.530930125661006e-13,1.4198150233143492e-10,1.4243459534411472e-10
abs_gas,9.899497487437186,9.96458828554401e-23,4.4094135350468904e-13,1.4149425633220248e-10,1.4193519768580683e-10
abs_gas,9.949748743718594,8.730827490687251e-23,4.291232613867293e-13,1.410103073157753e-10,1.4143943057724939e-10
abs_gas,10.0,7.649993277906756e-23,4.176293070004872e-13,1.4052962169797245e-10,1.4094725100504943e-10
