model,nh,f1,f2,f3,f
abs_pl,4.623115577889448,3.37736065450079e-20,1.3553354542935607e-15,2.838063123218556e-14,2.973600046008567e-14
abs_pl,4.673366834170855,2.940081374242147e-20,1.3135067168758177e-15,2.8242522271761334e-14,2.9556058389450896e-14
abs_pl,4.723618090452262,2.5597635403664646e-20,1.2730764993420727e-15,2.8105736698580546e-14,2.937883879555802e-14
abs_pl,4.773869346733669,2.2289363207367757e-20,1.2339928582599624e-15,2.7970257103182887e-14,2.9204272250806055e-14
abs_pl,4.824120603015076,1.9411162588209715e-20,1.1962060431040327e-15,2.7836066342821547e-14,2.903229179708817e-14
abs_pl,4.874371859296483,1.6906756559350084e-20,1.1596683896843322e-15,2.7703147537002625e-14,2.886283283344352e-14
abs_pl,4.92462311557789,1.4727286664021586e-20,1.12433421952485e-15,2.7571484063103496e-14,2.869583300991501e-14
abs_pl,4.974874371859297,1.2830326964873147e-20,1.0901597448154077e-15,2.7441059552068726e-14,2.85312321272111e-14
abs_pl,5.025125628140704,1.1179030294842669e-20,1.0571029785870925e-15,2.731185788418204e-14,2.836897204179943e-14
abs_pl,5.075376884422111,9.741388846437676e-21,1.0251236497857857e-15,2.718386318491301e-14,2.8208996576087636e-14
abs_pl,5.125628140703518,8.489593632629365e-21,9.941831229408882e-16,2.7057059820837003e-14,2.8051251433371523e-14
abs_pl,5.175879396984925,7.39947946806579e-21,9.642443221472414e-16,2.693143239562719e-14,2.7895684117253897e-14
abs_pl,5.226130653266332,6.450043941916624e-21,9.352716590975189e-16,2.6806965746117094e-14,2.7742243855258558e-14
abs_pl,5.276381909547739,5.623030424470391e-21,9.072309649202177e-16,2.668364493843257e-14,2.7590881526383214e-14
abs_pl,5.326633165829146,4.902566503860808e-21,8.800894255948996e-16,2.6561455264191804e-14,2.744154959235321e-14
abs_pl,5.376884422110553,4.274850417239743e-21,8.538155207316246e-16,2.644038223677221e-14,2.7294202032354247e-14
abs_pl,5.42713567839196,3.7278790483013206e-21,8.283789655156947e-16,2.6320411587642806e-14,2.7148794281037547e-14
abs_pl,5.477386934673367,3.251211932584266e-21,8.037506556319721e-16,2.6201529262761146e-14,2.700528316960505e-14
abs_pl,5.527638190954774,2.8357664625885662e-21,7.799026149952005e-16,2.608372141903337e-14,2.686362686979504e-14
abs_pl,5.577889447236181,2.4736401328973737e-21,7.568079461240829e-16,2.5966974420836326e-14,2.672378484060054e-14
abs_pl,5.628140703517588,2.1579562253451684e-21,7.344407830073603e-16,2.5851274836600662e-14,2.6585717777564248e-14
abs_pl,5.678391959798995,1.8827298179898528e-21,7.127762463198743e-16,2.573660943545373e-14,2.6449387564503418e-14
abs_pl,5.728643216080402,1.642751419701967e-21,6.91790400855666e-16,2.5622965183921155e-14,2.6314757227528234e-14
abs_pl,5.778894472361809,1.4334858935916714e-21,6.714602150535866e-16,2.551032924268615e-14,2.618179089122563e-14
abs_pl,5.8291457286432165,1.2509846450145425e-21,6.517635224987188e-16,2.539868896340537e-14,2.6050453736888733e-14
abs_pl,5.8793969849246235,1.0918093202158551e-21,6.326789852902087e-16,2.5288031885580326e-14,2.5920711962679855e-14
abs_pl,5.9296482412060305,9.529654955491577e-22,6.141860591728955e-16,2.5178345733483395e-14,2.579253274562178e-14
abs_pl,5.9798994974874375,8.318450396033618e-22,5.9626496033643995e-16,2.5069618413137374e-14,2.566588420531885e-14
abs_pl,6.030150753768845,7.261760057737324e-22,5.788966337915584e-16,2.4961838009347616e-14,2.554073536931518e-14
abs_pl,6.080402010050252,6.339790645076536e-22,5.620627232384564e-16,2.4854992782785818e-14,2.5417056140003336e-14
abs_pl,6.130653266331659,5.535296158309813e-22,5.45745542347681e-16,2.474907116712446e-14,2.5294817263001757e-14
abs_pl,6.180904522613066,4.833248365639669e-22,5.299280473783983e-16,2.4644061766221062e-14,2.5173990296924297e-14
abs_pl,6.231155778894473,4.220550152400118e-22,5.14593811063568e-16,2.4539953351351286e-14,2.5054547584469872e-14
abs_pl,6.28140703517588,3.6857861319488703e-22,4.997269976956544e-16,2.4436734858490028e-14,2.49364622247643e-14
abs_pl,6.331658291457287,3.2190056436869354e-22,4.853123393504198e-16,2.433439538563959e-14,2.4819708046890578e-14
abs_pl,6.381909547738694,2.811533905867972e-22,4.713351131899861e-16,2.423292419020417e-14,2.4704259584547548e-14
abs_pl,6.432160804020101,2.455807647810525e-22,4.577811197897608e-16,2.413231068640971e-14,2.4590092051780232e-14
abs_pl,6.482412060301508,2.1452320292147117e-22,4.446366624370163e-16,2.403254444276837e-14,2.4477181319728587e-14
abs_pl,6.532663316582915,1.874056073390492e-22,4.3188852735190026e-16,2.3933615179586805e-14,2.436550389434431e-14
abs_pl,6.582914572864322,1.6372642048740235e-22,4.1952396478444527e-16,2.3835512766517404e-14,2.4255036895028273e-14
abs_pl,6.633165829145729,1.4304817975357977e-22,4.075306709437759e-16,2.3738227220151807e-14,2.4145758034143762e-14
abs_pl,6.683417085427136,1.2498929132675442e-22,3.9589677071816716e-16,2.3641748701655783e-14,2.403764559736324e-14
