model,nh,f1,f2,f3,f
abs_pl,5.276381909547739,5.527983490173692e-21,1.2841823931297483e-15,6.684883479233257e-14,6.813302271344581e-14
abs_pl,5.326633165829146,4.820559762177877e-21,1.246286788892699e-15,6.660164233688813e-14,6.78479339463406e-14
abs_pl,5.376884422110553,4.204079508279436e-21,1.2095806245977818e-15,6.635644335445763e-14,6.756602818313492e-14
abs_pl,5.42713567839196,3.666791550944554e-21,1.1740233555345318e-15,6.61132137498209e-14,6.728724077214699e-14
abs_pl,5.477386934673367,3.1984718481027494e-21,1.1395759724792376e-15,6.587192977958283e-14,6.701150895053391e-14
abs_pl,5.527638190954774,2.7902237557988256e-21,1.1062009358544515e-15,6.563256804646904e-14,6.673877177254725e-14
abs_pl,5.577889447236181,2.4343046030318694e-21,1.0738621131126817e-15,6.539510549372057e-14,6.646897004113785e-14
abs_pl,5.628140703517588,2.123975084713483e-21,1.0425247191646572e-15,6.515951939958555e-14,6.620204624272529e-14
abs_pl,5.678391959798995,1.85336844681251e-21,1.01215525968378e-15,6.492578737190603e-14,6.593794448495825e-14
abs_pl,5.728643216080402,1.617376842547083e-21,9.82721477128854e-16,6.469388734279843e-14,6.567661043730414e-14
abs_pl,5.778894472361809,1.4115525886005717e-21,9.54192299336927e-16,6.446379756342612e-14,6.541799127431563e-14
abs_pl,5.8291457286432165,1.232022353240669e-21,9.265377905471372e-16,6.423549659886164e-14,6.516203562143111e-14
abs_pl,5.8793969849246235,1.0754125703446233e-21,8.997291047249422e-16,6.400896332303797e-14,6.49086935031755e-14
abs_pl,5.9296482412060305,9.387846002247581e-22,8.737384410639929e-16,6.378417691378671e-14,6.465791629363532e-14
abs_pl,5.9798994974874375,8.195783545910303e-22,8.485390015502666e-16,6.356111684796133e-14,6.440965666908996e-14
abs_pl,6.030150753768845,7.155632731084849e-22,8.241049504799656e-16,6.333976289664468e-14,6.416386856268792e-14
abs_pl,6.080402010050252,6.247956863683804e-22,8.004113758290996e-16,6.312009512043856e-14,6.392050712106335e-14
abs_pl,6.130653266331659,5.455817277670121e-22,7.774342523786635e-16,6.290209386483439e-14,6.367952866279478e-14
abs_pl,6.180904522613066,4.764450674305021e-22,7.551504065049387e-16,6.2685739755663e-14,6.344089063861301e-14
abs_pl,6.231155778894473,4.1609883723007333e-22,7.335374825496935e-16,6.24710136946227e-14,6.320455159327124e-14
abs_pl,6.28140703517588,3.634211990815186e-22,7.12573910689947e-16,6.225789685488372e-14,6.297047112899487e-14
abs_pl,6.331658291457287,3.174340808270699e-22,6.92238876231575e-16,6.204637067676788e-14,6.273860987043355e-14
abs_pl,6.381909547738694,2.772846665374747e-22,6.725122902553315e-16,6.183641686350225e-14,6.250892943104224e-14
abs_pl,6.432160804020101,2.4222928232669757e-22,6.533747615478805e-16,6.162801737704505e-14,6.228139238082221e-14
abs_pl,6.482412060301508,2.1161936584821487e-22,6.348075697542203e-16,6.142115443398308e-14,6.205596221535666e-14
abs_pl,6.532663316582915,1.8488924849791128e-22,6.16792639691428e-16,6.121581050149893e-14,6.183260332607961e-14
abs_pl,6.582914572864322,1.6154551481285126e-22,5.993125167669589e-16,6.101196829340686e-14,6.161128097171934e-14
abs_pl,6.633165829145729,1.4115773434499784e-22,5.823503434478726e-16,6.080961076625622e-14,6.139196125086182e-14
abs_pl,6.683417085427136,1.233503880252608e-22,5.6588983673027345e-16,6.060872111550108e-14,6.117461107558175e-14
abs_pl,6.733668341708543,1.0779583425387112e-22,5.499152665610085e-16,6.040928277173497e-14,6.095919814609182e-14
abs_pl,6.78391959798995,9.420818012385279e-23,5.344114351662478e-16,6.021127939698949e-14,6.07456909263639e-14
abs_pl,6.834170854271357,8.233794070884678e-23,5.193636572440054e-16,6.001469488109562e-14,6.053405862067757e-14
abs_pl,6.884422110552764,7.196738457446005e-23,5.047577409799404e-16,5.981951333810695e-14,6.032427115105426e-14
abs_pl,6.934673366834171,6.290647690683918e-23,4.905799698479258e-16,5.9625719102783e-14,6.01162991355374e-14
abs_pl,6.984924623115578,5.498934315606123e-23,4.768170851589037e-16,5.943329672713247e-14,5.991011386728073e-14
abs_pl,7.035175879396985,4.8071186093090536e-23,4.634562693234394e-16,5.924223097701465e-14,5.970568729440928e-14
abs_pl,7.085427135678392,4.2025597875125896e-23,4.504851297951879e-16,5.90525068287982e-14,5.950299200061897e-14
abs_pl,7.135678391959799,3.674221627658542e-23,4.378916836641793e-16,5.886410946607633e-14,5.930200118648271e-14
abs_pl,7.185929648241206,3.212468082051627e-23,4.256643428704115e-16,5.867702427643739e-14,5.910268865143247e-14
abs_pl,7.236180904522613,2.808885026697546e-23,4.137919000097563e-16,5.84912368482897e-14,5.89050287763883e-14
abs_pl,7.28643216080402,2.4561247892941176e-23,4.0226351470559007e-16,5.830673296773991e-14,5.870899650700675e-14
abs_pl,7.336683417085427,2.1477705329875833e-23,3.9106870052090354e-16,5.812349861552368e-14,5.851456733752229e-14
abs_pl,7.386934673366834,1.8782179494626405e-23,3.8019731238691027e-16,5.794151996398798e-14,5.832171729515708e-14
abs_pl,7.437185929648241,1.6425720430269905e-23,3.696395345253564e-16,5.776078337412396e-14,5.813042292507505e-14
abs_pl,7.4874371859296485,1.436557072951426e-23,3.5938586884287093e-16,5.758127539264959e-14,5.794066127585802e-14
abs_pl,7.5376884422110555,1.2564379699691314e-23,3.494271237767558e-16,5.740298274914103e-14,5.775240988548217e-14
abs_pl,7.5879396984924625,1.0989517593328654e-23,3.397544035726188e-16,5.722589235321215e-14,5.75656467677743e-14
abs_pl,7.63819095477387,9.612477113559405e-24,3.3035909797520825e-16,5.704999129174092e-14,5.73803503993286e-14
abs_pl,7.688442211055277,8.408351045548414e-24,3.212328723147062e-16,5.687526682614238e-14,5.719649970686544e-14
abs_pl,7.738693467336684,7.355376295263433e-24,3.123676579715875e-16,5.6701706389686896e-14,5.701407405501386e-14
abs_pl,7.788944723618091,6.434535862758301e-24,3.037556432039642e-16,5.652929758486311e-14,5.6833053234501616e-14
abs_pl,7.839195979899498,5.629211362537266e-24,2.9538926432208685e-16,5.635802818078493e-14,5.665341745073623e-14
abs_pl,7.889447236180905,4.9248796493035865e-24,2.8726119719541074e-16,5.618788611064143e-14,5.647514731276171e-14
abs_pl,7.939698492462312,4.3088479315218966e-24,2.7936434907831e-16,5.601885946918926e-14,5.629822382257642e-14
abs_pl,7.989949748743719,3.770022473457411e-24,2.716918507411768e-16,5.585093651028664e-14,5.612262836479783e-14
abs_pl,8.040201005025127,3.2987066123673705e-24,2.642370488942572e-16,5.568410564446817e-14,5.5948342696661146e-14
abs_pl,8.090452261306533,2.8864243632096654e-24,2.569934988921613e-16,5.551835543655996e-14,5.5775348938338543e-14
abs_pl,8.14070351758794,2.525766358952192e-24,2.4995495770753086e-16,5.5353674603334e-14,5.56036295635673e-14
abs_pl,8.190954773869347,2.2102552893308855e-24,2.4311537716288994e-16,5.519005201120154e-14,5.5433167390574685e-14
abs_pl,8.241206030150755,1.9342283625554955e-24,2.3646889741018225e-16,5.502747667394441e-14,5.526394557328883e-14
abs_pl,8.291457286432161,1.6927346298354326e-24,2.3000984064799016e-16,5.4865937750483854e-14,5.509594759282458e-14
abs_pl,8.341708542713569,1.4814452876383967e-24,2.2373270506686956e-16,5.470542454268601e-14,5.4929157249234323e-14
abs_pl,8.391959798994975,1.296575312483565e-24,2.1763215901367057e-16,5.4545926493203745e-14,5.476355865351399e-14
abs_pl,8.442211055276383,1.1348149923189964e-24,2.1170303536610757e-16,5.438743318335372e-14,5.459913621985464e-14
abs_pl,8.492462311557789,9.932701010713305e-25,2.0594032610924743e-16,5.422993433102858e-14,5.443587465813109e-14
abs_pl,8.542713567839197,8.694096222055039e-25,2.003391771059321e-16,5.4073419788643255e-14,5.4273758966618603e-14
abs_pl,8.592964824120603,7.610200660786009e-25,1.948948830535155e-16,5.391787954111506e-14,5.4112774424929596e-14
abs_pl,8.643216080402011,6.661655471119085e-25,1.8960288261961827e-16,5.3763303703876694e-14,5.395290658716248e-14
abs_pl,8.693467336683417,5.831528926049495e-25,1.844587537499284e-16,5.3609682520922063e-14,5.3794141275255156e-14
abs_pl,8.743718592964825,5.10501147347689e-25,1.7945820914136476e-16,5.3457006362883744e-14,5.363646457253561e-14
abs_pl,8.793969849246231,4.4691491877378265e-25,1.7459709187422253e-16,5.330526572514201e-14,5.347986281746314e-14
abs_pl,8.84422110552764,3.9126107773723674e-25,1.6987137119717855e-16,5.3154451225964706e-14,5.3324322597553135e-14
abs_pl,8.894472361809045,3.425483913958658e-25,1.6527713845930342e-16,5.300455360467737e-14,5.316983074347922e-14
abs_pl,8.944723618090453,2.9990971828659697e-25,1.6081060318347095e-16,5.285556371986322e-14,5.3016374323346614e-14
abs_pl,8.99497487437186,2.6258644247459866e-25,1.564680892757959e-16,5.270747254759243e-14,5.286394063713082e-14
abs_pl,9.045226130653267,2.2991486451684946e-25,1.5224603136594772e-16,5.2560271179679985e-14,5.2712517211275843e-14
abs_pl,9.095477386934673,2.0131430265755331e-25,1.4814097127341534e-16,5.241395082197211e-14,5.2562091793446845e-14
abs_pl,9.145728643216081,1.762766888267001e-25,1.4414955459499035e-16,5.22685027926603e-14,5.241265234743157e-14
abs_pl,9.195979899497488,1.5435747121966959e-25,1.4026852740893987e-16,5.212391852062262e-14,5.2264187048185915e-14
abs_pl,9.246231155778895,1.351676589965726e-25,1.3649473309152238e-16,5.198018954379198e-14,5.2116684277018655e-14
abs_pl,9.296482412060302,1.183668653929409e-25,1.3282510924168226e-16,5.183730750755068e-14,5.197013261691073e-14
abs_pl,9.34673366834171,1.036572236602707e-25,1.2925668470992052e-16,5.169526416315091e-14,5.182452084796449e-14
abs_pl,9.396984924623116,9.077806608921381e-26,1.2578657672751325e-16,5.155405136616077e-14,5.167983794297907e-14
abs_pl,9.447236180904524,7.950127020056313e-26,1.2241198813239317e-16,5.1413661074935206e-14,5.1536073063147104e-14
abs_pl,9.49748743718593,6.962718827360677e-26,1.1913020468816475e-16,5.127408534911164e-14,5.1393215553869444e-14
abs_pl,9.547738693467338,6.098108693932683e-26,1.1593859249286184e-16,5.11353163481298e-14,5.125125494068364e-14
abs_pl,9.597989949748744,5.341003279074936e-26,1.1283459547419456e-16,5.099734632977529e-14,5.1110180925302895e-14
abs_pl,9.648241206030152,4.6780168023248944e-26,1.0981573296815645e-16,5.086016764874648e-14,5.0969983381761415e-14
abs_pl,9.698492462311558,4.0974327161205923e-26,1.068795973779946e-16,5.072377275524442e-14,5.0830652352663384e-14
abs_pl,9.748743718592966,3.588995208266666e-26,1.0402385191065482e-16,5.058815419358533e-14,5.069217804553188e-14
abs_pl,9.798994974874372,3.1437267932982965e-26,1.0124622838793443e-16,5.0453304600835234e-14,5.055455082925461e-14
abs_pl,9.84924623115578,2.75376872198217e-26,9.854452512967834e-17,5.031921670546635e-14,5.041776123062357e-14
abs_pl,9.899497487437186,2.412241349112865e-26,9.591660490646228e-17,5.0185883326035135e-14,5.028179993096572e-14
abs_pl,9.949748743718594,2.1131219589362848e-26,9.336039295930015e-17,5.005329736988107e-14,5.014665776286151e-14
abs_pl,10.0,1.851137861495581e-26,9.087387508401529e-17,4.9921451831846473e-14,5.0012325706948994e-14
