Be_star,Type,RA,DEC,Xcat,Xidentifier,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,RPlx,PM,e_PM,epsi,sepsi,RUWE,G,e_G,BP,e_BP,RP,e_RP,Teff,Gflux,e_Gflux,E_Gflux,dist,e_dist,E_dist,J,e_J,H,e_H,K,e_K,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Vsini,Vtran,e_Vtran,E_Vtran,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,match_flag,Class,ref,G-BP,G-RP,G-J,G-K,BP-RP,J-H,J-K,H-K,W1-W2,W1-W3,W2-W3,W1-W4
I Hya,B5Ve,145.32072073334,-23.59150033097,XMM,J094116.9-233529,,,,4.984151273540563e-13,1.0599556105896525e-14,1.0599556105896525e-14,1.9626158488539045e-13,5.105257156935294e-15,5.105257156935294e-15,1.3620749399173147e-13,3.2769971361784134e-15,3.2769971361784134e-15,1.6594604847693437e-13,8.691848409463189e-15,8.691848409463189e-15,-0.18063060509712703,0.018542078062103774,0.018542078062103774,0.09842199512946923,0.03089144328814034,0.03089144328814034,Gaia DR3 5663583299457858816,5.9358,29.9933,29.153,0.1776350463471058,1.242,1844.0,1.049,4.648011,0.003203,4.61808,0.003111,4.678081,0.007978,,1.4012286155318154e-07,4.133725333906711e-10,4.133725333906711e-10,168.505508,4.6339869999999905,5.515381000000019,4.755,0.037,4.744,0.076,4.541,0.016,4.371,0.342,3.891,0.267,3.642,0.015,2.899,0.02,260.0,23.285842356739874,0.6559027004048106,0.7752667984376279,1.6936400901607998e+30,9.987274572520783e+28,1.1657339236874455e+29,3.5569865033400726e-06,7.636907749480964e-08,7.636907749480964e-08,0,star,,0.029931000000000374,-0.030069999999999375,-0.10698911444091763,0.10701111062622104,-0.06000099999999975,0.011000156,0.21400023,0.20300007,0.47999978,0.72899985,0.24900007,1.4719999
QY Car,B2IVnpe,152.94348740487,-58.06051479658,XMM,J101146.5-580339,,,,8.959821900966977e-15,4.678329875166576e-15,4.678329875166576e-15,5.914213273428497e-15,1.236173152287456e-15,1.236173152287456e-15,9.259224762969118e-16,4.256143638235606e-16,4.256143638235606e-16,2.1196861512415683e-15,4.491937084571297e-15,4.491937084571297e-15,-0.7292678069045392,0.23656273173224018,0.23656273173224018,0.3919622712355788,1.5912354962543254,1.5912354962543254,Gaia DR3 5258611382897321088,1.816,37.1777,13.011,0.0553077881912866,0.418,207.1,0.836,5.623815,0.003479,5.600606,0.005727,5.58982,0.006841,,5.704103508814757e-08,1.8277530048458995e-10,1.8277530048458995e-10,550.265015,16.292419999999993,13.600525000000061,5.607,0.024,5.567,0.042,5.353,0.018,4.895,0.204,4.524,0.093,3.955,0.015,3.03,0.022,237.0,33.9372914220749,1.0151290252468137,0.8511199879059004,3.246720389182505e+29,1.706127431519945e+29,1.7028403544574993e+29,1.5707677616861338e-07,8.201846196242997e-08,8.201846196242997e-08,0,star,,0.02320899999999959,0.033995,0.01681512588500933,0.27081483596801714,0.010786000000000406,0.03999996,0.2539997,0.21399975,0.3709998,0.94000006,0.56900024,1.865
HD 90563,B2Ve,156.46852194545,-58.78529982967,XMM,J102552.5-584706,,,,1.1770300068609468e-13,2.7964617371594084e-14,2.7964617371594084e-14,1.8788796517471768e-16,9.354518310113825e-16,9.354518310113825e-16,7.765955210428423e-15,2.077197581498937e-15,2.077197581498937e-15,1.0974915751049154e-13,2.787167029115647e-14,2.787167029115647e-14,0.9527554262696485,0.3956025148493031,0.3956025148493031,0.867830527825449,0.31490465318052496,0.31490465318052496,Gaia DR3 5255562334073817472,0.3977,30.7452,7.854,0.013924865312577611,0.099,11.86,0.949,9.979592,0.00291,10.258067,0.003447,9.497045,0.004217,,1.0324679943924868e-09,2.7672300605941825e-12,2.7672300605941825e-12,2458.85352,93.25757000000021,92.24803999999995,8.827,0.029,8.57,0.029,8.194,0.021,7.636,0.026,7.313,0.021,6.401,0.018,5.519,0.039,,91.54152717660229,3.47571045283628,3.4381677492481355,8.516370702760932e+31,2.123996255479582e+31,2.1218797823569532e+31,0.0001140015974590594,2.7086938158516833e-05,2.7086938158516833e-05,0,Gamma Cas analog,2020MNRAS.498.3171N,-0.27847500000000025,0.4825470000000003,1.1525923356933596,1.7855917558593752,0.7610220000000005,0.25699997,0.6329994,0.37599945,0.32299995,1.2350001,0.9120002,2.117
HD 303296,B1Ve,160.60425209721,-59.15679214444,CXO,J104224.9-590924,,,,2.62174317420822e-15,8.302490844637423e-16,1.1823303208881897e-15,2.0977268070969e-15,7.705935209743999e-16,7.277827698091001e-16,5.2400636711132e-16,3.0902939598873003e-16,2.9559333529357e-16,1e-20,1e-20,8.8366385452308e-16,-0.6002595746460178,0.3511397618227795,0.36774741092788626,-0.9999618332532051,1.8654389148333452,1.8812885190068405,Gaia DR3 5350408058194591872,0.5331,15.0721,7.984,0.04043728035076049,0.344,130.1,1.504,9.559617,0.002822,9.568877,0.003103,9.473685,0.003938,18754.3,1.5200805349549265e-09,3.950929563593595e-12,3.950929563593595e-12,1912.49695,138.29711999999995,135.1667500000001,9.406,0.022,9.445,0.023,9.487,0.025,9.51,0.025,9.607,0.024,8.958,,3.747,0.049,,72.37954997023067,5.246756522195921,5.128582068178682,1.1476074420265669e+30,3.995279892852167e+29,5.423644628640467e+29,1.7247396528802733e-06,5.462059604171071e-07,7.778206026678705e-07,0,star,,-0.009260000000001156,0.08593199999999968,0.1536168626708978,0.07261653460693296,0.09519200000000083,-0.038999557,-0.08100033,-0.04200077,-0.09700012,0.55200005,0.64900017,5.7630005
HD 93190,O9.5e,161.08165573574,-59.28298913158,CXO,J104419.6-591658,,,,1.88408554936811e-14,2.843319768782678e-15,2.8276998883261273e-15,4.5277028479354e-15,9.055405695871e-16,8.552327601655004e-16,4.1112453453187e-15,7.425542642256997e-16,7.425542642258003e-16,1.0201907300427e-14,2.5909605842355998e-15,2.5909605842350003e-15,-0.04820696840639689,0.13125756069695518,0.13571371957110612,0.42552902954742317,0.2046469152746533,0.2046469152746209,Gaia DR3 5350396620729366656,0.4141,23.1666,6.915,0.019617873910737802,0.141,17.87,1.073,8.381301,0.002791,8.605257,0.002948,7.960076,0.003858,,4.499797787034842e-09,1.1567207180322416e-11,1.1567207180322416e-11,2395.84302,110.63476999999966,135.96924000000035,7.54,0.02,7.359,0.038,7.038,0.02,6.594,0.069,6.217,0.03,5.631,0.023,4.707,,,78.53172594111786,3.6332600865230873,4.462409416595409,1.294252593313567e+31,2.2899175577917954e+30,2.435405679377998e+30,4.187044926322423e-06,6.319688942572474e-07,6.284981599861581e-07,0,star,,-0.22395599999999938,0.4212250000000006,0.8413010381469732,1.3433008931884771,0.645181,0.18099976,0.50199986,0.3210001,0.37699986,0.9629998,0.58599997,1.8870001
Cl* Trumpler 16 MJ 632,B1Ve,161.47374583153,-59.95105371342,CXO,J104553.6-595703,,,,8.3618710266663e-15,2.6500019909608883e-15,2.628510595582927e-15,2.094770521398e-15,8.379082085592002e-16,7.998214718064999e-16,1.4278721133547e-15,8.380988491429799e-16,8.070581510266002e-16,4.8392283919136e-15,2.3702343144066996e-15,2.3702343144065998e-15,-0.18931764507248078,0.33449394246439207,0.3363409078136408,0.5443276800318134,0.45487937613629204,0.4567282216521544,Gaia DR3 5350304227386859776,0.3992,27.6166,7.017,0.016823916964188845,0.094,8.662,0.751,11.147729,0.00281,11.373035,0.00323,10.68811,0.003933,,3.5206414498869697e-10,9.111792008802229e-13,9.111792008802229e-13,2343.94922,89.79345999999987,91.00658999999996,9.931,0.025,9.66,0.03,9.441,0.032,,,,,,,,,,77.96402898733535,2.992538148309279,3.0328113168227677,5.497959922553401e+30,1.7925819126821482e+30,1.780206276252981e+30,2.3750987272318678e-05,7.52729408873242e-06,7.466252164410604e-06,1,YSO,SIMBAD,-0.22530599999999978,0.459619,1.216729244140625,1.706729015258789,0.6849249999999998,0.2709999,0.48999977,0.21899986,,,,
HD 305560,Oe,161.61852102094,-60.56409666389,XRT,175558.0,,,,3.5735079813137243e-10,4.222243170207773e-12,4.222243170207773e-12,8.891245946143782e-11,1.6175041387752864e-12,1.6175041387752864e-12,6.375012254168e-11,1.159748450140686e-12,1.159748450140686e-12,2.0468821612825464e-10,3.7237080016842465e-12,3.7237080016842465e-12,-0.16482321070165,0.013213221233977033,0.013213221233977033,0.5250296745423862,0.0164097290152949,0.0164097290152949,Gaia DR3 5254194988310454528,0.1706,13.3874,5.478,0.014000674408195336,0.088,8.11,0.937,9.602126,0.002827,9.825287,0.003324,9.184463,0.004247,,1.4617159898828318e-09,3.805962337158423e-12,3.805962337158423e-12,5569.66113,478.46728000000076,413.6123099999995,8.667,0.024,8.513,0.033,8.42,0.023,8.278,0.023,8.231,0.02,8.134,0.026,9.317,,,144.62567519179163,12.42970980266947,10.746502280148503,1.326642814384678e+36,2.284714792943304e+35,1.9765991107599946e+35,0.24447348226656324,0.002957859358256678,0.002957859358256678,0,star,,-0.22316099999999928,0.417663000000001,0.9351261831054689,1.1821259237060548,0.6408240000000003,0.15400028,0.24699974,0.09299946,0.04699993,0.14400005,0.09700012,-1.0390005
HD 93843,O6IIIe,162.15732809113,-60.22374713635,CXO,J104837.7-601325,7.13491,0.79291,0.9033899999999999,1.148410589862425e-13,5.946985819741518e-15,5.946985819741367e-15,8.8435000507085e-14,5.240201634699997e-15,5.2402016347000095e-15,1.7838096192933e-14,1.821758370163e-15,1.821758370162e-15,8.5679622862245e-15,2.1419905715560997e-15,2.1419905715565005e-15,-0.6642970470073828,0.06267239330880653,0.06267239330880495,-0.35106087165661193,0.11285928409875305,0.11285928409878865,Gaia DR3 5338275673288599936,0.4157,15.7569,6.222,0.030698035431393825,0.265,54.37,0.876,7.274279,0.00282,7.249497,0.003091,7.243824,0.004062,,1.2473886778690896e-08,3.239862552409276e-11,3.239862552409276e-11,2365.56592,144.37525000000005,185.7216800000001,7.226,0.029,7.267,0.047,7.234,0.029,7.162,0.042,7.242,0.021,6.994,0.026,5.717,0.218,,69.76854412782967,4.272005430949107,5.488366088647348,7.690755517262294e+31,1.0197506805094514e+31,1.2715869658744972e+31,9.206517665562361e-06,4.773541313219873e-07,4.773541313219752e-07,0,star,,0.024782000000000082,0.0304549999999999,0.04827916784667963,0.040278794006347596,0.005672999999999817,-0.041000366,-0.008000374,0.032999992,-0.07999992,0.16800022,0.24800014,1.4450002
HD 305891,B3Ve,165.62489467958,-60.81551722574,XMM,J110230.0-604854,,,,2.548037409021901e-14,3.3709385560075775e-15,3.3709385560075775e-15,8.411628459359444e-15,1.3421311480708148e-15,1.3421311480708148e-15,9.442591483312019e-15,1.0628307444654387e-15,1.0628307444654387e-15,7.626154147547545e-15,2.903842547104717e-15,2.903842547104717e-15,0.057743380963319504,0.09604711337453019,0.09604711337453019,-0.10641891179633219,0.18218646297332575,0.18218646297332575,Gaia DR3 5338052502434618112,0.4127,23.6117,6.345,0.018960262244284248,0.144,20.18,0.824,10.208307,0.002864,10.121664,0.01144,10.015839,0.012925,19102.0,8.363548848100966e-10,2.2061716092719998e-12,2.2061716092719998e-12,2378.36938,106.34033,102.54394999999977,9.915,0.033,9.87,0.035,9.859,0.027,9.688,0.023,9.778,0.022,9.432,0.286,6.773,0.187,,71.53285031459315,3.205472118524348,3.0915541103359425,1.7249087180771523e+31,2.754379991944053e+30,2.7239246929489587e+30,3.046598346347269e-05,4.031313301289856e-06,4.031313301289856e-06,1,star,,0.0866429999999987,0.19246799999999986,0.29330703814697223,0.34930679400634723,0.10582500000000117,0.045000076,0.055999756,0.01099968,-0.09000015,0.25599957,0.34599972,2.915
2E 1118.7-6138,O9.5IVe,170.23817252152,-61.91670671056,CXO,J112057.1-615500,1.50222,0.06542000000000003,0.06657999999999986,2.958253590294576e-12,6.23281509826229e-14,6.232815098252424e-14,4.5638698229386e-14,3.462346698771998e-15,3.462346698771998e-15,3.0738743396539e-13,1.0173670010500008e-14,1.0173670010500008e-14,2.6052274580998e-12,6.139468217009998e-14,6.139468216999981e-14,0.741442946754969,0.0378963228053741,0.0378963228053741,0.7889268266788014,0.027215089773397715,0.02721508977338765,Gaia DR3 5336957010898124160,0.3293,28.7217,5.591,0.01198712974576292,0.07,6.38,0.882,11.589363,0.002815,12.270934,0.003158,10.759902,0.003857,28987.2,2.3440571600537787e-10,6.077462349172877e-13,6.077462349172877e-13,2899.67139,76.42774000000009,86.4956000000002,9.563,0.024,9.071,0.023,8.587,0.019,8.04,0.023,7.662,0.02,6.804,0.019,6.025,0.052,,76.84805405978783,2.032203488140463,2.2982486768544903,2.9766973090571366e+33,1.68985160637213e+32,1.8833573382907693e+32,0.012620228041822607,0.00026790427691892276,0.000267904276918505,0,HMXB,2006A&A...455.1165L,-0.6815709999999999,0.8294610000000002,2.0263632746582037,3.002363106811524,1.5110320000000002,0.49199963,0.97599983,0.4840002,0.37799978,1.2360001,0.8580003,2.0149999
HD 99146,B3Ve,170.97065167821,-59.30480383832,CXO,J112352.9-591817,,,,3.5490292669201e-15,5.766618800430118e-16,8.801342882289735e-16,3.5490092669201e-15,5.766618798696e-16,5.766618798695002e-16,1e-20,1e-20,1.0067116146783e-16,1e-20,1e-20,6.5723873810847e-16,-0.9999943646403425,0.2315317996296085,0.2315318192137286,0.0,,,Gaia DR3 5339172153213672576,-1.6586,-2.1528,6.033,0.7438603974997176,7.294,30010.0,37.98,8.042924,0.003628,8.150716,0.003409,7.71876,0.005543,37543.9,6.145310028840434e-09,2.053462405225753e-11,2.053462405225753e-11,6099.83691,1811.7377900000001,3030.646489999999,7.398,0.023,7.314,0.046,7.034,0.027,6.559,0.074,6.265,0.025,5.854,0.009,5.386,0.032,,174.44002805048444,56.09811746604952,89.29780830152893,1.580329820717529e+31,9.732455361010463e+30,1.6185098489600638e+31,5.775183432998857e-07,9.385756074035372e-08,1.4323348645964787e-07,0,star,,-0.10779199999999989,0.3241639999999997,0.6449242365112298,1.0089240801086419,0.43195599999999956,0.083999634,0.36399984,0.2800002,0.29400015,0.7049999,0.41099977,1.1729999
HD 100199,B0.5IIIne,172.7787408554,-62.94691902264,CXO,J113106.9-625648,0.065576,0.172636,0.175144,2.715267953440677e-12,1.357129554692524e-13,1.3570420419082991e-13,1.2921820840847e-14,4.8140116858056005e-15,4.560642649711e-15,1.3853484135923e-13,1.433816051308e-14,1.433816051308e-14,2.5638112912406e-12,1.348675228763002e-13,1.348675228762998e-13,0.8293660951833596,0.12906234222901608,0.12973764906522922,0.8974706906062025,0.06743728900684694,0.06743728900684692,Gaia DR3 5333660129603575808,0.5732,12.2744,6.25,0.04802179167134126,0.468,135.9,1.505,8.126811,0.002887,8.113963,0.003502,8.075031,0.005015,29916.9,5.688385199724833e-09,1.5125559965336166e-11,1.5125559965336166e-11,1731.27478,111.88366999999994,139.16382,8.048,0.023,8.067,0.031,8.009,0.029,8.063,0.023,8.012,0.02,7.625,0.044,7.041,0.121,,51.29093533903676,3.338023127448683,4.141674730486587,9.739718536166579e+32,1.349705591214283e+32,1.639720489702479e+32,0.0004773354577977638,2.3891643599752925e-05,2.3890107325518495e-05,0,HMXB,SIMBAD,0.01284799999999997,0.051780000000000825,0.07881066430664063,0.11781117547607423,0.038932000000000855,-0.019000053,0.03900051,0.058000565,0.05099964,0.43799973,0.38700008,1.0219998
V870 Cen,B2Ve,174.58301532056,-63.34347837499,XMM,J113819.9-632031,,,,1.0315215930657991e-14,1.5145019899426974e-15,1.5145019899426974e-15,4.272963019026248e-15,6.87222865699359e-16,6.87222865699359e-16,4.332040660039938e-15,5.159680693204648e-16,5.159680693204648e-16,1.7102122515918062e-15,1.2470837830082077e-15,1.2470837830082077e-15,0.00686549863510356,0.09986974229921582,0.09986974229921582,-0.433915701112235,0.24348295710912662,0.24348295710912662,Gaia DR3 5333580105769333120,0.4102,26.4124,6.315,0.015986965479598277,0.128,20.02,0.946,10.637633,0.003144,10.704705,0.005612,10.469887,0.005727,15167.0,5.631968249533276e-10,1.6308665124119357e-12,1.6308665124119357e-12,2369.42773,82.17259999999987,110.52588000000014,10.258,0.035,10.232,0.041,10.215,0.038,10.182747,-0.0007134049,10.201477,-0.0016123621,,,,,,70.92697220521293,2.4663176725067157,3.3133749213805883,6.930538248615352e+30,1.125388965642297e+30,1.2056025440534068e+30,1.8315472448753273e-05,2.689639667388619e-06,2.689639667388619e-06,1,star,,-0.06707200000000135,0.16774599999999928,0.3796326261596672,0.4226328474121086,0.23481800000000064,0.026000023,0.04300022,0.017000198,-0.018730164,,,
HD 308829,B5e,174.74145950124,-63.4774941368,XMM,J113858.4-632838,,,,1.8858436236395038e-13,1.0920606335330274e-14,1.0920606335330274e-14,3.8414695117130904e-14,1.9754803484094074e-15,1.9754803484094074e-15,5.099176486471611e-14,1.6869208528648589e-15,1.6869208528648589e-15,9.917790238210337e-14,1.0607139961387975e-14,1.0607139961387975e-14,0.1406729418672749,0.02934141129739,0.02934141129739,0.32087796690784653,0.07511391375241315,0.07511391375241315,Gaia DR3 5333574672615611776,0.3761,22.018,6.116,0.018000176840966657,0.147,26.97,1.135,10.625461,0.002914,10.780537,0.004077,10.325767,0.004782,,5.695462513885513e-10,1.528601302298805e-12,1.528601302298805e-12,2562.36572,85.98632999999973,128.7075200000004,9.883,0.023,9.73,0.027,9.684,0.032,,,,,,,,,,74.28535297942307,2.502392355203383,3.7377497449592574,1.481800088356543e+32,1.3135279316790287e+31,1.7182217722863367e+31,0.0003311133413733872,1.919480485875986e-05,1.919480485875986e-05,1,star,,-0.1550760000000011,0.2996939999999988,0.7424606261596676,0.9414609847412105,0.4547699999999999,0.15300083,0.19900036,0.045999527,,,,
V801 Cen,B1Vne,177.00003001549,-62.20691022592,CXO,J114800.0-621224,0.83215,0.02360999999999991,0.023760000000000003,8.59151667927002e-12,9.90055654372803e-14,9.335707121951835e-14,4.1202405205558e-13,8.836801276050002e-15,8.836801276040005e-15,8.5656490833604e-13,1.443565252914996e-14,1.4435652529160057e-14,7.3229277188784e-12,9.754806439299982e-14,9.180994295800077e-14,0.3504215078012566,0.014137555534147576,0.01413755553415756,0.7905579362010509,0.015034259871038234,0.014830322640316905,Gaia DR3 5334823859608495104,0.4754,27.2655,6.428,0.017057585512469862,0.114,10.14,0.852,8.652682,0.003156,8.823288,0.004444,8.294997,0.010268,41348.1,3.504617278460851e-09,1.0187163403366864e-11,1.0187163403366864e-11,2063.11938,87.16284000000019,80.74658999999974,8.677,0.026,8.577,0.057,8.403,0.029,8.32,0.023,8.169,0.02,7.784,0.024,6.98,0.091,,62.86295987471939,2.6610733389416668,2.465986060673013,4.376432780309947e+33,3.732149566062109e+32,3.4585562036880246e+32,0.0024514849972557405,2.9134919182088123e-05,2.7574959049515314e-05,0,HMXB,2006A&A...455.1165L,-0.17060599999999937,0.35768500000000003,-0.02431804577636676,0.24968212207031293,0.5282909999999994,0.10000038,0.27400017,0.17399979,0.15100002,0.5359998,0.38499975,1.3399997
V863 Cen,B6IIIe,182.0215309673,-50.66132229403,XMM,J120805.2-503940,,,,8.757031259571029e-14,4.786884315888451e-15,4.786884315888451e-15,6.67093172505996e-14,4.035580516117233e-15,4.035580516117233e-15,1.5988624476684085e-14,1.5557338079971668e-15,1.5557338079971668e-15,4.8723708684265986e-15,2.051351669092466e-15,2.051351669092466e-15,-0.6133247299089883,0.06135273077591311,0.06135273077591311,-0.5328726373961283,0.13984351756637434,0.13984351756637434,Gaia DR3 6126517517699891712,9.1857,47.7706,34.574,0.13271416738156647,1.426,4540.0,1.44,4.397392,0.002927,4.340251,0.003086,4.552444,0.00443,14108.4,1.7650483144946504e-07,4.758334845872385e-10,4.758334845872385e-10,108.944145,2.147812000000002,1.9244079999999997,5.125,0.262,4.949,0.076,4.871,0.026,4.886,0.217,4.715,0.109,4.995,0.014,4.961,0.028,,17.854517631077567,0.3586082534629352,0.32274599271806764,1.2438453793821508e+29,8.383529147485736e+27,8.095676046861129e+27,4.961354988222092e-07,2.7153376733308523e-08,2.7153376733308523e-08,0,star,,0.057140999999999664,-0.1550520000000004,-0.727608,-0.473607813079834,-0.21219300000000008,0.17600012,0.2540002,0.07800007,0.171,-0.10899973,-0.27999973,-0.07499981
del Cen,B2Vne,182.08939329942,-50.72248107335,XMM,J120821.5-504320,,,,8.790069749727795e-14,6.586391572501905e-15,6.586391572501905e-15,7.386392817005848e-14,4.766271096425795e-15,4.766271096425795e-15,9.620358064445106e-15,1.3737065804112084e-15,1.3737065804112084e-15,4.4164112627743655e-15,4.33314481787017e-15,4.33314481787017e-15,-0.7695288898458819,0.07497165528235086,0.07497165528235086,-0.3707367899520498,0.3453799489296809,0.3453799489296809,Gaia DR3 6126469654585981952,5.7179,8.7755,44.044,0.4177555684323454,2.75,10100.0,3.221,2.508257,0.006114,2.883904,0.026306,2.631458,0.011911,,1.005566039686916e-06,5.6625455978189546e-09,5.6625455978189546e-09,187.458588,20.017562999999996,24.751036999999997,2.788,0.298,2.809,0.244,2.668,0.244,0.471,,0.286,,1.023,0.006,0.334,0.015,260.0,39.136924494957256,4.195648100295778,5.180747989386299,3.696619172271641e+29,8.366594577556994e+28,1.0147009662603071e+29,8.741414688650973e-08,6.568405224606764e-09,6.568405224606764e-09,0,star,,-0.37564699999999984,-0.1232009999999999,-0.2797431068115235,-0.15974298283386235,0.25244599999999995,-0.020999908,0.120000124,0.14100003,0.18499997,-0.55200005,-0.737,0.137
BZ Cru,B0.5IVpe,190.70931703329,-63.05864217079,XMM,J124250.3-630330,,,,1.2066687871677175e-11,2.3531712575954904e-14,2.3531712575954904e-14,9.800968422465756e-13,3.4931014626388743e-15,3.4931014626388743e-15,1.8469032081289486e-12,3.665805720208837e-15,3.665805720208837e-15,9.239687821301651e-12,2.2980461425975516e-14,2.2980461425975516e-14,0.30661703234396154,0.0018734568653050127,0.0018734568653050127,0.6668221632373491,0.0025228924059569353,0.0025228924059569353,Gaia DR3 6055103928246312960,2.2826,29.8284,13.373,0.07031126601771866,0.663,549.3,1.09,5.13685,0.003006,5.317963,0.004043,4.793645,0.005707,35305.3,8.932507670006168e-08,2.473079366642304e-10,2.473079366642304e-10,439.173645,15.029633000000047,15.066894999999988,4.655,0.22,4.339,0.208,4.038,0.31,3.499,0.278,2.853,0.259,2.27,0.01,1.537,0.013,400.0,27.839389908932702,0.9639124794051852,0.9662472069409409,2.785238094623149e+32,1.9071314839233937e+31,1.911855881538542e+31,0.00013508734968339348,4.574725252074491e-07,4.574725252074491e-07,0,Gamma Cas analog,2016AdSpR..58..782S,-0.18111299999999986,0.3432050000000002,0.4818497901916503,1.0988498931884765,0.5243180000000001,0.31599998,0.6170001,0.30100012,0.64600015,1.2290001,0.58299994,1.9620001
V850 Cen,B2Vne,195.32119649506,-61.60184481323,XRT,26238.0,,,,8.865804696880094e-11,2.079461435074458e-13,2.079461435074458e-13,2.2059010496867053e-11,7.966233450005238e-14,7.966233450005238e-14,1.5816283014118968e-11,5.711779448117988e-14,5.711779448117988e-14,5.078275345781493e-11,1.8339320765837187e-13,1.8339320765837187e-13,-0.16482321070164999,0.0026229676335781777,0.0026229676335781777,0.5250296745423861,0.0032575090752455355,0.0032575090752455355,Gaia DR3 5863533199843070208,0.5395,38.3186,4.347,0.01201185310254638,0.089,10.3,1.017,12.647679,0.002886,13.952112,0.004534,11.519385,0.004795,,8.843858753550194e-11,2.350789837429409e-13,2.350789837429409e-13,1856.10498,45.55944999999997,36.628420000000006,9.798,0.022,9.297,0.022,9.04,0.021,8.017,0.023,7.611,0.02,6.893,0.019,4.883,0.036,,38.24606644074069,0.9447075501346163,0.7621120218208406,3.6553161015495114e+34,1.7964949232280067e+33,1.445227162623501e+33,1.002481489578414,0.003553767791658518,0.003553767791658518,0,HMXB,2006A&A...455.1165L,-1.3044329999999995,1.1282940000000004,2.8496786643066407,3.6076790381469728,2.432727,0.5010004,0.7580004,0.25699997,0.40600014,1.1240001,0.71799994,3.1340003
CPD-63 2495,B2e,195.69848851536,-63.83573123377,CXO,J130247.6-635008,1.7948,0.05109999999999992,0.0524,9.9288586517049e-13,1.9607084507548306e-14,1.9607084507549717e-14,1.0016919680308e-13,4.231138433233001e-15,4.2311384332399936e-15,1.8446712607459e-13,4.964230608940003e-15,4.964230608939978e-15,7.0824954229282e-13,1.849031219061005e-14,1.8490312190609948e-14,0.2961601260839056,0.02389991597840863,0.02389991597839195,0.5867286170158751,0.02486476258625536,0.02486476258625531,Gaia DR3 5862299960127967488,0.4434,33.319,7.101,0.012006070532089096,0.067,4.899,0.981,9.632835,0.00278,10.15393,0.00285,8.913,0.003799,35609.8,1.4209519677819934e-09,3.6383114545894154e-12,3.6383114545894154e-12,2170.5105,58.66454999999996,62.38696000000027,8.026,0.027,7.699,0.055,7.248,0.02,6.783,0.038,6.462,0.021,5.637,0.015,4.741,0.03,,73.05938343,1.9785086050555,2.1035750318662654,5.597895897778845e+32,3.221596109874519e+31,3.40258343716843e+31,0.0006987469581539166,1.3914061105471412e-05,1.3914061105472396e-05,0,HMGB,SIMBAD,-0.5210950000000008,0.7198349999999998,1.6068349771118164,2.384834855041504,1.2409300000000005,0.32700014,0.7779999,0.45099974,0.3210001,1.1459999,0.8249998,2.0419998
HD 117357,O9.5Ve,202.8145154522,-61.73263347015,XMM,J133115.4-614357,,,,8.389286486624352e-15,6.131334226960081e-15,6.131334226960081e-15,4.508955116427749e-15,9.986749988268808e-16,9.986749988268808e-16,1e-20,3.1798271531324853e-16,3.1798271531324853e-16,3.8803213701966035e-15,6.041092172957828e-15,6.041092172957828e-15,-0.9999955643923865,0.32872309992711723,0.32872309992711723,0.9999948458010176,2.204760021416591,2.204760021416591,Gaia DR3 5868440492071967104,0.4427,27.5289,6.093,0.012820021953825545,0.11,15.03,0.914,9.029179,0.002793,9.121632,0.003055,8.802739,0.003954,,2.4776605035418497e-09,6.37365297027558e-12,6.37365297027558e-12,2210.94141,87.75756999999976,86.4694800000002,8.601,0.026,8.577,0.044,8.537,0.023,8.381,0.022,8.327,0.02,7.785,0.03,6.802,0.12,,63.856191231465395,2.538164035689341,2.5010144818607745,4.907736089102908e+30,3.6079300717702803e+30,3.607317046317466e+30,3.385970949059305e-06,2.4746619637231433e-06,2.4746619637231433e-06,0,star,,-0.09245300000000078,0.22643999999999842,0.42817916784667887,0.4921792975463859,0.3188929999999992,0.024000168,0.06400013,0.03999996,0.0539999,0.5959997,0.5419998,1.5789995
