Be_star,Type,RA,DEC,Xcat,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Teff,Gflux,e_Gflux,E_Gflux,distance,e_distance,E_distance,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,matching_flag,Class,ref
V782 Cas,B6IIe,32.18933803414,65.03740815363,XMM,,,,4.581209724379054e-12,2.2083304813749695e-13,2.2083304813749695e-13,7.252757954956564e-15,2.890029316809697e-15,2.890029316809697e-15,5.5673632599232767e-14,5.336781311837109e-15,5.336781311837109e-15,4.518283333824865e-12,2.2074963566329085e-13,2.2074963566329085e-13,0.7694843803662686,0.12169555511487473,0.12169555511487473,0.97565624993505,0.06744723501767905,0.06744723501767905,Gaia DR3 515475966217148160,1.1826,0.0334,1.69,0.024,-3.572,0.027794339,0.319,110.3,1.874,7.489314,0.003041,7.69611,0.004772,7.083958,0.005729,,1.0232642415959138e-08,2.8660244956889693e-11,2.8660244956889693e-11,832.176147,19.84381099999996,28.050170999999978,6.661,0.035,6.45,0.024,6.199,0.023,5.969,0.115,5.467,0.047,4.837,0.015,4.108,0.021,3.796753552219714e+32,2.574552038644618e+31,3.1465639105390544e+31,0.00044770544480612955,2.161763337582782e-05,2.161763337582782e-05,0,Gamma Cas analog,2020MNRAS.498.3171N
BD+56 511,B3IIIe,34.69973762902,57.06727045462,CXO,,,,2.2158825448104503e-16,1.1092455479103658e-16,5.146296676722198e-16,7.1610258627535e-17,6.82002463119381e-17,6.8200246311935e-17,1.4996799585351002e-16,8.7481330914548e-17,8.331555325195001e-17,1e-20,0.0,5.032404393902901e-16,0.3536345992502534,0.5292826300615514,0.5171659564676878,-0.9998666471045558,3.4457244579317767,3.4553255108150993,Gaia DR3 458368603583940352,0.3865,0.0185,-0.137,0.013,-1.015,0.016804228,0.109,17.83,1.121,9.020182,0.002782,9.215045,0.002932,8.656334,0.003906,,2.4982770463845748e-09,6.401376975901979e-12,6.401376975901979e-12,2431.97217,97.20141999999989,79.00023999999985,8.298,0.043,8.188,0.046,8.095,0.024,7.9,0.025,7.782,0.021,7.286,0.018,6.584,0.074,1.5684318235238514e+29,7.950862823763222e+28,3.64404378779961e+29,8.869642972612679e-08,4.4401003508301705e-08,2.059939595674173e-07,0,star,
Cl* NGC 869 LAV 1039,B3e,34.78595534472,57.06360188496,CXO,,,,6.236226502810601e-16,1.8841188491390852e-16,3.4762562039549984e-16,3.459854976208e-16,1.5377133227591002e-16,1.4608276566210998e-16,2.7762715266026e-16,1.0887339320009999e-16,1.0887339320009999e-16,1e-20,0.0,2.9605739609906995e-16,-0.10961667459717363,0.29390423704660107,0.3039394180916296,-0.9999279635315071,1.2018571724421092,1.2019253228194895,Gaia DR3 458368427480032128,0.4988,0.0667,-0.701,0.049,-0.933,0.06280987,0.599,665.3,4.911,12.309223,0.00291,12.52021,0.00336,11.834487,0.00415,,1.207881133304665e-10,3.2373739426876725e-13,3.2373739426876725e-13,2085.00024,305.55895999999984,399.43384000000015,11.194,0.029,10.905,0.032,10.69,0.023,10.281,0.071,10.008,0.021,9.073,0.03,8.127,0.231,3.244410562871411e+29,1.365693549873625e+29,2.1945540217277098e+29,5.162947189802352e-06,1.5599159007122024e-06,2.878011991901451e-06,0,star,
NGC 869 1164,A0e,34.8095727348,57.18469274504,CXO,,,,2.3699181823627504e-15,4.534552975919519e-16,4.395686497459296e-16,1.1861231112001e-15,2.4004872488576003e-16,2.4004872488569983e-16,6.8891517687194e-16,1.6451705716345004e-16,1.542347410907399e-16,4.9487989429071e-16,3.4775343923131e-16,3.3437830695318995e-16,-0.2651721500788132,0.16036414579400995,0.15763876337253457,-0.16390952058168362,0.3253774568134035,0.3192750207324026,Gaia DR3 458375338092496128,0.2948,0.0324,-0.709,0.024,-1.265,0.032074057,0.235,40.58,2.133,13.658439,0.002766,13.966516,0.003162,13.166041,0.003881,10396.9,3.486083600349085e-11,8.881077370643304e-14,8.881077370643304e-14,3087.32031,256.33885999999984,299.13452000000007,12.563,0.039,12.416,0.049,12.264,0.037,12.059,0.023,12.103,0.017,,,,,2.703326117853125e+30,6.848856687179586e+29,7.251464888752202e+29,6.798225326912511e-05,1.3008738214459015e-05,1.2610429400570486e-05,1,star,
HD 14162,Be,34.86444028296,57.13823121956,CXO,,,,4.8135883514294e-16,1.449405420385712e-16,4.0173895443768633e-16,2.5684716145528004e-16,1.1007735490940999e-16,1.1007735490940999e-16,2.2450167368766e-16,9.429070294882002e-17,9.429070294881996e-17,1e-20,0.0,3.7468176735231004e-16,-0.06719760266588116,0.30179238765743605,0.3017923876574359,-0.9999109177724634,1.7712657796503712,1.771405840928908,Gaia DR3 458374891415941120,0.4006,0.0147,-0.59,0.011,-1.089,0.013566022,0.084,11.49,0.952,9.285574,0.002779,9.479526,0.002958,8.926943,0.003855,19462.9,1.9565177748147656e-09,5.007812093197607e-12,5.007812093197607e-12,2348.68726,91.75220000000036,75.82420999999977,8.588,0.029,8.517,0.026,8.535,0.02,8.462,0.022,8.505,0.021,8.521,0.025,8.375,0.267,3.1777595977225836e+29,9.885327948706216e+28,2.660062388016863e+29,2.4602834757711973e-07,7.408354801293741e-08,2.0533462505048297e-07,0,star,
Cl* NGC 884 LAV 1703,B2e,35.35384165493,57.19789807109,XMM,,,,1.2594507553003089e-14,4.021271817829138e-15,4.021271817829138e-15,6.3281252980158e-17,2.995570190940802e-16,2.995570190940802e-16,3.0210405032672467e-16,1.675190831547009e-16,1.675190831547009e-16,1.2229122249696206e-14,4.006598305540167e-15,4.006598305540167e-15,0.6536190568835831,1.1221767632627686,1.1221767632627686,0.9517838010273308,0.4417847218541057,0.4417847218541057,Gaia DR3 458454537288962944,0.4446,0.0113,-0.787,0.009,-1.243,0.01094882,0.062,7.337,0.922,12.100558,0.002869,12.337195,0.00379,11.692381,0.004743,,1.4638284979393547e-10,3.8680887145359444e-13,3.8680887145359444e-13,2107.74536,38.81981999999971,44.25952000000007,11.227,0.024,11.031,0.029,10.816,0.022,10.512,0.023,10.255,0.02,9.395,0.034,8.62,0.34,6.696057625682883e+30,2.1521498562274432e+30,2.1563843404100268e+30,8.603813609813238e-05,2.7471862558932844e-05,2.7471862558932844e-05,0,star,
NGC 884 2079,Be,35.42929900477,57.30824859669,XMM,,,,3.649393502557466e-15,2.0405781445397025e-15,2.0405781445397025e-15,2.088493027837901e-15,6.201312519064132e-16,6.201312519064132e-16,9.615817411031745e-16,3.874577396399493e-16,3.874577396399493e-16,5.993187336163902e-16,1.905065063029392e-15,1.905065063029392e-15,-0.3694700530656065,0.2555790795582269,0.2555790795582269,-0.23208591025117686,1.27858106142512,1.27858106142512,Gaia DR3 458459691249627776,1.5438,0.0184,5.058,0.015,-7.169,0.017089725,0.126,22.95,1.281,9.324366,0.002761,9.80898,0.002867,8.657885,0.00379,,1.887847885321942e-09,4.800749932194663e-12,4.800749932194663e-12,637.49054,6.003235000000018,8.276671999999962,7.702,0.02,7.222,0.038,7.121,0.024,6.886,0.07,7.063,0.02,7.014,0.017,6.928,0.094,1.774883658757441e+29,9.92998629043603e+28,9.935053526619351e+28,1.933097221938049e-06,1.0809129608406244e-06,1.0809129608406244e-06,0,star,
V615 Cas,B0Ve,40.13193126483,61.22933050839,CXO,1.5390000343322754,0.0163700003176927,0.0188400000333786,2.249363591202524e-12,3.6469468084608174e-14,3.4435438465589806e-14,5.1745586332554e-14,2.9767778710810027e-15,2.801673290429997e-15,2.1074120664767e-13,6.140937670689985e-15,5.757129066280016e-15,1.9868767982223e-12,3.582526734589984e-14,3.383497471560023e-14,0.6057280768678326,0.0296574593913827,0.029286140415255946,0.8082094284077916,0.020783012964908115,0.02058011376929366,Gaia DR3 465645515129855872,0.3776,0.013,-0.423,0.011,-0.256,0.011918911,0.07,8.108,0.927,10.402225,0.002909,10.956625,0.004064,9.673551,0.004555,,6.995574689711187e-10,1.8743159418639142e-12,1.8743159418639142e-12,2504.49585,67.53441999999995,72.26587000000018,8.621,0.024,8.228,0.021,7.917,0.023,7.595,0.03,7.412,0.021,6.963,0.017,6.553,0.069,1.6885036412068083e+33,9.50879949183034e+31,1.0081206008192893e+32,0.003215409299411524,5.2839231301742306e-05,4.997279125093874e-05,0,HMGB,2006A&A...455.1165L
IPHAS J024504.86+612502.1,B7IV,41.27022975588,61.41723083435,XMM,,,,1.1319517291528097e-14,9.86928870285524e-15,9.86928870285524e-15,2.674841324244923e-16,1.0288597927839291e-15,1.0288597927839291e-15,7.665001349538027e-15,2.250975955383956e-15,2.250975955383956e-15,3.387031809565579e-15,9.553921408269064e-15,9.553921408269064e-15,0.9325598179706178,0.4266205490647338,0.4266205490647338,-0.3870753442726207,0.9523293332274404,0.9523293332274404,Gaia DR3 465718117256659328,0.0564,0.0277,-0.916,0.026,0.274,0.028972136,0.0,0.0,0.996,15.440969,0.002769,15.967429,0.003208,14.725939,0.003955,,6.750342330441686e-12,1.7215689990882268e-14,1.7215689990882268e-14,8810.18164,1199.9091800000006,1687.889659999999,13.815,0.024,13.465,0.033,13.251,0.031,13.038,0.027,12.89,0.031,12.204,,8.894,,1.0514759397749232e+32,9.60462210672997e+31,1.0013875775208135e+32,0.0016768804806359268,0.0014620489512221612,0.0014620489512221612,0,star,
HD 18552,B8Vne,45.04963938734,38.13162277006,XMM,,,,3.294860471014744e-13,7.812526800785765e-15,7.812526800785765e-15,2.1364815095131245e-13,5.988983304178358e-15,5.988983304178358e-15,8.009636943612137e-14,2.821486353505714e-15,2.821486353505714e-15,3.5741526714040564e-14,4.1481162896246986e-15,4.1481162896246986e-15,-0.45465284369915465,0.02475773244167839,0.02475773244167839,-0.3829044224403311,0.0463745455125527,0.0463745455125527,Gaia DR3 142394903351844352,4.463,0.0568,20.165,0.071,-22.218,0.05350649,0.396,190.1,1.311,6.084088,0.002819,6.059098,0.003149,6.078964,0.004396,,3.7331737017201e-08,9.692793349829727e-11,9.692793349829727e-11,222.266861,2.622130999999996,2.140793000000002,6.127,0.023,6.13,0.021,6.104,0.016,5.987,0.11,5.79,0.045,5.402,0.015,4.579,0.028,1.9479964802130294e+30,6.516102272636364e+28,5.951111589705777e+28,8.825896500601087e-06,2.1052395097790588e-07,2.1052395097790588e-07,0,star,
HD 237056,B0.5Vpe,45.65785516532,57.6127935574,XRT,0.9991000294685364,1.0,1.0,3.8421345787062586e-13,1.1740066231427972e-12,1.1740066231427972e-12,4.1326912326848114e-14,1.1821444293719054e-13,1.1821444293719054e-13,4.7258466896756015e-14,1.5612158474345217e-13,1.5612158474345217e-13,2.956280786470217e-13,1.157559047064726e-12,1.157559047064726e-12,0.06695861802358691,2.2155631010062353,2.2155631010062353,0.7243492489808274,4.206266620629834,4.206266620629834,Gaia DR3 460312230896759808,0.8836,0.0261,-0.434,0.023,-0.554,0.02972502,0.193,37.18,1.4,8.376163,0.012694,8.731124,0.028629,7.748621,0.046113,,4.521142522805562e-09,5.2859417354769834e-11,5.2859417354769834e-11,1095.46143,27.861580000000004,32.645139999999856,7.534,0.035,7.381,0.031,7.288,0.023,7.315,0.039,7.306,0.021,7.307,0.019,7.095,0.117,5.517831861524472e+31,1.686268029254666e+32,1.6863551235588435e+32,8.498149658688597e-05,0.0002596722423904828,0.0002596722423904828,0,star,
HD 19818,B9.5Vne,47.10869179653,-59.37364393097,XRT,2.276000022888184,1.0,0.5816599726676941,8.24538053876411e-13,2.814192172899669e-12,2.9805599246033075e-12,3.421343984762357e-13,1.918004311347999e-12,1.7445381833047477e-12,1.6460693566711641e-13,8.995134637299406e-13,1.0873353564753565e-12,3.1779671973305897e-13,1.8525152026984327e-12,2.1582460039813937e-12,-0.35033152191784406,4.125840691327998,4.590778195007044,0.3175551892094698,4.728448741180083,5.032970503375294,Gaia DR3 4723685987981062656,3.3128,0.0235,0.11,0.031,17.207,0.027553165,0.233,59.77,0.861,9.026817,0.002793,9.097452,0.002912,8.857716,0.00392,,2.4830564776454225e-09,6.387533833421924e-12,6.387533833421924e-12,300.745789,1.8576659999999947,1.97589099999999,8.486,0.02,8.232,0.055,8.113,0.029,8.042,0.022,8.038,0.02,7.878,0.018,7.555,0.104,8.925067752119407e+30,3.046192983098774e+31,3.2262762026945848e+31,0.00033206576704944126,0.0011333584224016255,0.001200359599613764,0,star,
GSC 02342-00359,B5e,52.29320387769,31.36637179915,CXO,3.17253,0.1338300000000001,0.14127,2.84114974090007e-13,1.1107065183692373e-14,1.055140685120333e-14,1.2505027691389e-14,1.3035585346620004e-15,1.2220861262439997e-15,7.7173458000748e-14,3.487899621430996e-15,3.487899621430996e-15,1.9443648839787e-13,1.0464329332179995e-14,9.882977702619998e-15,0.7211142093920204,0.050809253435640814,0.05119054060711038,0.43173319663715615,0.043894872689748614,0.04238280785615501,Gaia DR3 121406355952875520,,,,,,,2.231,711.8,,14.594595,0.008277,15.517612,0.022499,12.499799,0.010095,,1.4718901459687632e-11,1.1220805463420494e-13,1.1220805463420494e-13,,,,9.368,0.03,7.987,0.031,7.173,0.023,4.875,0.03,4.475,0.013,-1.559,0.307,-2.762,0.001,,,,0.019302729545961413,0.0007688261611217165,0.0007318084212032662,0,star,
HD 21641,B8.5Ve,52.88821670427,47.862298554,XRT,,,,2.1379123120801656e-13,2.0162884028120772e-14,2.0162884028120772e-14,5.319340065110337e-14,7.724223132209266e-15,7.724223132209266e-15,3.8139601923701895e-14,5.538258352095045e-15,5.538258352095045e-15,1.224582286332113e-13,1.778218107434351e-14,1.778218107434351e-14,-0.16482321070165004,0.10546855235219803,0.10546855235219803,0.5250296745423861,0.13098322756335837,0.13098322756335837,Gaia DR3 248960223149560960,5.7803,0.045,22.389,0.052,-26.603,0.041235555,0.235,51.0,0.839,6.757468,0.002783,6.737034,0.002836,6.747827,0.003871,9998.7,2.007826573423946e-08,5.146536819303761e-11,5.146536819303761e-11,172.289932,1.400008999999983,1.132035000000002,6.722,0.018,6.754,0.033,6.766,0.02,6.766,0.071,6.721,0.021,6.538,0.015,5.794,0.042,7.59471349411806e+29,7.268224942294835e+28,7.231853834614533e+28,1.064789330103538e-05,1.0045852470410225e-06,1.0045852470410225e-06,0,star,
BQ Cam,Be,53.74962972498,53.17313997828,CXO,,,,2.2913034702873e-14,7.434276428105935e-15,7.434276428106178e-15,1.3272187221409e-15,1.0086862288270801e-15,1.0086862288271e-15,9.5545542425461e-15,3.007915224505201e-15,3.0079152245049e-15,1.2031261738186e-14,6.7233521478096e-15,6.723352147809999e-15,0.756065720825471,0.3654964539309981,0.3654964539309884,0.11473772860153422,0.3434594822806895,0.3434594822807118,Gaia DR3 444752973131169664,0.1343,0.0202,-0.268,0.02,0.44,0.019827945,0.0,4.279e-15,1.07,14.200214,0.003384,15.475269,0.004987,13.086571,0.006379,,2.1165464197345146e-11,6.596807818504284e-14,6.596807818504284e-14,5584.23926,506.3408200000004,730.7831999999999,11.817,0.023,11.206,0.03,10.744,0.025,9.967,0.022,9.71,0.021,9.084,0.029,8.464,0.33,8.55091039670815e+31,3.1783441412572078e+31,3.5645580514616757e+31,0.0010825670766884034,0.0003512618179457089,0.00035126181794572033,0,HMXB,2006A&A...455.1165L
MEROPE,B6IVe,56.58167144918,23.94814381018,CXO,8.73987,0.8038699999999999,0.8778299999999994,2.02274925704915e-13,1.0305653024252758e-14,1.0676006967087184e-14,1.7991207542327e-13,9.937708420170002e-15,9.35313733663001e-15,2.2362840281645e-14,2.729182224032001e-15,2.7291822240319978e-15,1e-20,0.0,4.3643454390618e-15,-0.7788866681396264,0.061055025769633293,0.06457970822766466,-0.9999991056596207,0.2605292539583169,0.26052938470478443,Gaia DR3 65205373152172032,7.067,0.2862,13.075,0.317,-48.404,0.19457982,1.505,3081.0,2.33,4.172742,0.00365,4.148266,0.003109,4.159457,0.005382,,2.1707839294345367e-07,7.297685485399425e-10,7.297685485399425e-10,142.660645,5.483857,5.998046000000016,4.233,0.24,4.309,0.154,4.22,0.016,4.263,0.235,3.958,0.141,4.163,0.015,2.988,0.038,4.9266546978436066e+29,4.543826012083934e+28,4.891187757248212e+28,9.318058926187333e-07,4.757757315820517e-08,4.928008313645075e-08,0,star,
Menkhib,O7.5IIIe,59.74126438868,35.79104206869,XMM,,,,2.4939077295567366e-12,5.160608353736367e-15,5.160608353736367e-15,2.0526283624104377e-12,4.786620395722683e-15,4.786620395722683e-15,3.941710957116037e-13,1.6397358961443477e-15,1.6397358961443477e-15,4.710827143469527e-14,1.0155835557948393e-15,1.0155835557948393e-15,-0.6778067819140875,0.0024981357319684904,0.0024981357319684904,-0.7864922996996717,0.005560732477149175,0.005560732477149175,Gaia DR3 219375904303684224,2.4457,0.2616,0.778,0.29,2.621,0.21196254,1.328,3186.0,2.236,3.974884,0.003378,3.970395,0.003421,3.889252,0.004335,21759.5,2.6047125214077697e-07,8.103919588161422e-10,8.103919588161422e-10,417.692932,39.02529899999996,58.109162000000026,3.987,0.27,4.07,0.224,3.953,0.036,3.961,0.282,3.72,0.165,3.95,0.015,3.761,0.03,5.207105076054151e+31,9.730655057379495e+30,1.448858034353344e+31,9.57459876688754e-06,3.577601025593222e-08,3.577601025593222e-08,0,star,
lam Eri,B2IVne,77.28660799141,-8.75409389265,XMM,,,,7.812906008031981e-14,5.814741150519993e-15,5.814741150519993e-15,5.6152890837569964e-14,4.116808785532837e-15,4.116808785532837e-15,1.5065509637747767e-14,1.704046683988919e-15,1.704046683988919e-15,6.910659605002081e-15,3.736218003502551e-15,3.736218003502551e-15,-0.5769208649113358,0.07222662851201948,0.07222662851201948,-0.3710769580752136,0.19931052618638392,0.19931052618638392,Gaia DR3 3182891931108590336,3.6256,0.232,1.726,0.25,-2.276,0.18625475,1.547,4507.0,2.283,4.243453,0.00341,4.117129,0.003447,4.385517,0.004538,,2.0339121833106833e-07,6.387961011795208e-10,6.387961011795208e-10,274.778259,15.715026999999964,20.822724,4.854,0.204,4.832,0.076,4.713,0.02,4.652,0.197,4.272,0.126,4.065,0.014,3.653,0.023,7.059582894275434e+29,9.63383524125603e+28,1.1919943811688233e+29,3.841319242856685e-07,2.8614393742173763e-08,2.8614393742173763e-08,0,star,
RX J0516.0-6916,Be,78.99972483881,-69.26894575084,CXO,1.14038,0.2940799999999999,0.3265200000000001,2.4325218239906903e-13,3.5423835908828725e-14,3.336412220154901e-14,1.0645759879364e-14,3.6594799585312e-15,3.4931399604170004e-15,2.6963034406945e-14,3.327437893425e-15,3.327437893424e-15,2.0564338811276e-13,3.5076837286079986e-14,3.3013493916310035e-14,0.4338685894410898,0.13982902516092213,0.1433585296401712,0.7681660367339095,0.18695489828964806,0.18408615498375921,Gaia DR3 4658196459798969856,0.0226,0.0219,1.682,0.026,0.324,0.02938546,0.08,1.151,0.966,15.155668,0.003229,15.100797,0.006849,15.206417,0.006272,23340.3,8.779023221555707e-12,2.6108981038095134e-14,2.6108981038095134e-14,13106.8623,2462.5107000000007,3447.4169999999976,15.351,0.083,15.148,0.142,13.919,,,,,,,,,,5.0009893118901836e+33,2.0153536846362045e+33,2.718710901952753e+33,0.027708342518310704,0.004035895721886114,0.003801330011403631,0,HMXB,SIMBAD
[HP99] 946,O8e,80.12442820021,-69.53214434589,XMM,,,,9.380985478372958e-14,5.21476973721087e-15,5.21476973721087e-15,7.323954513607676e-15,5.920307667662365e-16,5.920307667662365e-16,6.871052964700456e-15,4.165330569968384e-16,4.165330569968384e-16,7.961484730542145e-14,5.164283415514817e-15,5.164283415514817e-15,-0.03190569287119531,0.05102124420787973,0.05102124420787973,0.8411058231864373,0.07827948696812763,0.07827948696812763,Gaia DR3 4658173851121043200,0.0323,0.0184,1.814,0.022,0.367,0.026196206,0.0,0.0,0.828,14.386063,0.002887,14.367228,0.003872,14.341517,0.005443,35913.8,1.7835619464049297e-11,4.742536277878024e-14,4.742536277878024e-14,13447.0811,2191.487299999999,2318.469700000001,14.372,0.059,14.211,0.07,14.276,0.099,,,,,,,,,2.0300475914803275e+33,6.712326758290055e+32,7.090562283878731e+32,0.0052596914266319255,0.00029271381626866285,0.00029271381626866285,1,star,
Cl* NGC 1893 CUF 3104,B1.5Ve,80.6914485872,33.41632943368,CXO,2.23009,0.2321900000000001,0.2532099999999997,1.3991333424338402e-14,1.2419744769352455e-15,1.160009133333906e-15,2.3714016512052e-15,3.273226206122001e-16,3.055011125713001e-16,3.191865793311701e-15,3.624847112217999e-16,3.4116208115000007e-16,8.428065979821501e-15,1.1419130166192986e-15,1.0657854821779e-15,0.14747882432205234,0.08607168569384603,0.08596505571748285,0.4506222832234331,0.11136741183776352,0.1074449185119644,Gaia DR3 181174025627360768,-0.3563,0.1869,-0.654,0.173,-1.826,0.11875212,0.58,6.146,1.285,17.295208,0.0059,17.490982,0.183887,15.996249,0.068092,,1.2235738810997129e-12,6.649023829961081e-15,6.649023829961081e-15,6424.86621,2157.68506,2232.9804700000004,,,,,,,,,,,,,,,6.911765428817724e+31,4.682771370648223e+31,4.8384619891737805e+31,0.011434808833744797,0.00101693858051843,0.0009500840965169716,1,YSO,SIMBAD
eta Ori,B0.5Ve,81.11923705134,-2.39715249752,XMM,,,,2.854509973327404e-13,9.305277733353789e-15,9.305277733353789e-15,2.7356813110316544e-13,8.911212853208798e-15,8.911212853208798e-15,1.1818185671625668e-14,1.4930576553814053e-15,1.4930576553814053e-15,6.468055794927827e-17,2.224692791682282e-15,2.224692791682282e-15,-0.9171776292207322,0.04296034393908573,0.04296034393908573,-0.989113643678274,0.3171364183642409,0.3171364183642409,Gaia DR3 3214077516844988800,1.5783,0.7675,-0.483,0.499,-1.248,0.3218385,2.025,6196.0,12.236,3.61537,0.008352,3.489048,0.020607,3.710933,0.029236,18608.2,3.627149011822094e-07,2.7901757732659137e-09,2.7901757732659137e-09,907.588928,283.438354,420.5905120000001,3.967,0.232,3.997,0.164,3.9,0.036,3.978,0.329,3.725,0.14,4.053,0.015,4.046,0.022,2.8139193794030094e+31,1.759955816548257e+31,2.60963872943653e+31,7.869844784494929e-07,2.6359130458265696e-08,2.6359130458265696e-08,0,star,
25 Ori,B1Vpe,81.18678542582,1.84644689973,CXO,,,,1.925452309385847e-14,1.0295658596908393e-14,1.0297134520555944e-14,2.7546774484586e-15,1.5634655788549001e-15,1.5634655788547997e-15,5.303164286918701e-16,5.3030642869187e-16,5.582278196756304e-16,1.5969529216708e-14,1.0162427683359802e-14,1.0162427683358998e-14,-0.6771279043284629,0.6080143827025729,0.6092672804732877,0.935718619423604,0.8447697901532949,0.8446458488672219,Gaia DR3 3222282691086558464,2.9321,0.1219,1.047,0.126,0.433,0.08351961,0.823,1467.0,1.025,4.64114,0.003824,4.602082,0.006485,4.647058,0.010803,40070.1,1.4101243037088972e-07,4.966505965032339e-10,4.966505965032339e-10,341.688354,11.905181000000027,13.801361999999983,5.369,0.027,5.417,0.027,5.355,0.02,4.172,0.248,3.62,0.196,3.312,0.014,2.709,0.019,2.6902635477904558e+29,1.4506851371099813e+29,1.45504898411269e+29,1.3654486376282846e-07,7.301400244251042e-08,7.30244688363771e-08,0,star,
RX J0531.2-6609,B0.7Ve,82.80472161248,-66.11855540473,XMM,,,,4.698503929268348e-12,5.380506987564875e-14,5.380506987564875e-14,1.0157756871249029e-13,2.857127384613199e-15,2.857127384613199e-15,1.3948887285845378e-13,2.4960955621485665e-15,2.4960955621485665e-15,4.457437487697403e-12,5.3671145640615497e-14,5.3671145640615497e-14,0.15726495939836768,0.015931410151984918,0.015931410151984918,0.9393121133915283,0.016035693294506426,0.016035693294506426,Gaia DR3 4660356557816810240,-0.0167,0.021,1.61,0.026,0.52,0.031209346,0.118,3.607,0.936,14.880051,0.002928,14.785302,0.003755,14.953678,0.005805,28271.1,1.1316001537357097e-11,3.051685331683557e-14,3.051685331683557e-14,18970.3613,4096.209000000001,4710.271499999999,,,,,,,,,,,,,,,2.0235433214217903e+35,8.741815633694615e+34,1.0051439960086423e+35,0.4152088450816616,0.004884844405411598,0.004884844405411598,0,star,
HD 36408,B7IIIe,83.05890331749,17.05808603471,XMM,,,,4.101635208521208e-14,4.620801832534496e-15,4.620801832534496e-15,2.1167039657520382e-14,1.925893550122742e-15,1.925893550122742e-15,7.599994328170073e-15,9.45394311684542e-16,9.45394311684542e-16,1.2249318099521622e-14,4.092550940988308e-15,4.092550940988308e-15,-0.47161780168574013,0.08245718422405791,0.08245718422405791,0.23423097340466542,0.2173380969946923,0.2173380969946923,Gaia DR3 3397264537809127936,2.8515,0.0554,-4.078,0.083,-10.536,0.041821267,0.327,236.4,1.18,6.062156,0.002767,6.055221,0.00285,6.022196,0.003853,,3.8093510584095775e-08,9.708135670917793e-11,9.708135670917793e-11,345.034485,6.233184999999992,6.778960999999981,5.964,0.019,6.022,0.021,6.016,0.027,6.256,0.106,6.233,0.07,5.911,0.033,3.488,0.028,5.843643951499924e+29,6.913591030423467e+28,6.972271418966335e+28,1.0767280688048898e-06,1.2133258222112164e-07,1.2133258222112164e-07,0,star,
RX J0532.4-6535,Be,83.10598458425,-65.58561519357,XRT,2.8489999771118164,0.684660017490387,1.0,1.837435398027161e-13,2.6282472161223655e-13,2.5806365848029366e-13,1.0783715831872545e-13,2.310769217681354e-13,2.3274758778189266e-13,3.4409065304246163e-14,8.070543709657718e-14,6.8223520278169e-14,4.149731617974447e-14,9.574404910887721e-14,8.8153068527409e-14,-0.5162041644711982,1.9426388589779273,1.9125777562158144,0.09338148831390793,1.5548659175953183,1.5820506208149636,Gaia DR3 4660769183871639296,0.9814,0.4161,0.852,0.574,-1.027,0.6175938,1.529,1.464,1.148,20.106815,0.025311,20.125443,0.073438,19.03479,0.041619,,9.183059489997184e-14,2.1407816901813447e-15,2.1407816901813447e-15,1172.04639,369.355716,584.7171599999999,,,,,,,,,,,,,,,3.020670743972404e+31,4.721588491523552e+31,5.204068328429707e+31,2.0008967599835557,2.8624406213060483,2.8106014789823375,0,star,
RX J0535.0-6700,B0Ve,83.77490824977,-67.00437897524,XMM,,,,9.82505006139703e-13,6.192288112135563e-14,6.192288112135563e-14,2.277471226863837e-15,1.445969750038515e-15,1.445969750038515e-15,1.9290284928652736e-14,2.210253862021796e-15,2.210253862021796e-15,9.609372499841864e-13,6.186652694080162e-14,6.186652694080162e-14,0.7888077730069006,0.15597479234237857,0.15597479234237857,0.9606412098383506,0.08757425219465145,0.08757425219465145,Gaia DR3 4660245713290392448,-0.0051,0.0206,1.609,0.032,0.565,0.026448889,0.078,1.661,0.954,14.782597,0.002962,14.740006,0.004405,14.810704,0.005538,26143.5,1.2378687456572255e-11,3.377033213563608e-14,3.377033213563608e-14,17862.2148,3846.382800000001,5913.3243,14.876,0.047,14.783,0.078,14.463,0.097,14.405,0.025,14.338,0.03,13.38,,9.747,,3.7515185188159023e+34,1.6328850586914117e+34,2.4951244269334378e+34,0.07937069334584892,0.005007062754083511,0.005007062754083511,0,HMXB,SIMBAD
